id_jugador,nombre,anio,camiseta,posicion,jugo,jugo_titular,capitan,no_jugo,goles,prom_goles,tarjeta_amarilla,tarjeta_roja,pg,pe,pp,pos_final
1754,Paulo Sergio,1994,18,Delantero,2,0,0,5,0,0.0,0,0,1,1,0,1
1755,Paulo Vitor,1986,12,Arquero,0,0,0,5,0,0.0,0,0,0,0,0,5
1756,Pedrinho,1982,17,Defensor,0,0,0,5,0,0.0,0,0,0,0,0,5
1758,Pedrosa,1934,-,Arquero,1,1,0,0,0,0.0,0,0,0,0,1,14
1759,Pelé,1958,10,Delantero,4,4,0,2,6,1.5,0,0,4,0,0,1
1759,Pelé,1962,10,Delantero,2,2,0,4,1,0.5,0,0,1,1,0,1
1759,Pelé,1966,10,Delantero,2,2,0,1,1,0.5,0,0,1,0,1,11
1759,Pelé,1970,10,Delantero,6,6,0,0,4,0.67,0,0,6,0,0,1
1760,Pepe,1958,22,Delantero,0,0,0,6,0,0.0,0,0,0,0,0,1
1760,Pepe,1962,11,Delantero,0,0,0,6,0,0.0,0,0,0,0,0,1
1760,Pepe,2010,15,Mediocampista,2,2,0,2,0,0.0,1,0,0,1,1,11
1760,Pepe,2014,3,Mediocampista,2,2,0,1,0,0.0,0,1,1,0,1,18
1760,Pepe,2018,3,Defensor,4,4,0,0,1,0.25,0,0,1,2,1,13
1760,Pepe,2022,3,Defensor,4,4,2,1,1,0.25,0,0,2,0,2,8
1761,Peracio,1938,-,Delantero,4,4,0,1,3,0.75,0,0,2,1,1,3
1762,Philippe Coutinho,2018,11,Mediocampista,5,5,0,0,2,0.4,1,0,3,1,1,6
1763,Pinga,1954,10,Delantero,2,2,0,1,2,1.0,0,0,1,1,0,6
1764,Pinheiro,1954,5,Mediocampista,3,3,0,0,0,0.0,0,0,1,1,1,6
1765,Polozzi,1978,15,Defensor,0,0,0,7,0,0.0,0,0,0,0,0,3
1766,Poly,1930,-,Delantero,1,1,0,1,0,0.0,0,0,0,0,1,6
1767,Preguinho,1930,-,Delantero,2,2,2,0,3,1.5,0,0,1,0,1,6
1768,Rai,1994,10,Mediocampista,5,3,3,2,1,0.2,0,0,4,1,0,1
1769,Ramires,2010,18,Mediocampista,4,1,0,1,0,0.0,2,0,3,1,0,6
1769,Ramires,2014,16,Mediocampista,6,2,0,1,0,0.0,1,0,2,2,2,4
1770,Raphinha,2022,11,Delantero,5,4,0,0,0,0.0,0,0,3,1,1,7
1771,Reinaldo,1978,9,Delantero,3,2,0,4,1,0.33,0,0,1,2,0,3
1772,Renato,1974,12,Arquero,0,0,0,7,0,0.0,0,0,0,0,0,4
1772,Renato,1982,19,Mediocampista,0,0,0,5,0,0.0,0,0,0,0,0,5
1773,Renato Augusto,2018,8,Mediocampista,3,0,0,2,1,0.33,0,0,1,1,1,6
1774,Renato Gaucho,1990,17,Delantero,1,0,0,3,0,0.0,0,0,0,0,1,9
1775,Everton Ribeiro,2022,22,Mediocampista,1,0,0,4,0,0.0,0,0,0,0,1,7
1776,Ricardinho,2002,7,Mediocampista,3,0,0,4,0,0.0,0,0,3,0,0,1
1776,Ricardinho,2006,20,Mediocampista,2,0,0,3,0,0.0,0,0,2,0,0,5
1777,Ricardo Gomes,1990,3,Defensor,4,4,4,0,0,0.0,0,1,3,0,1,9
1778,Ricardo Rocha,1990,19,Defensor,2,2,0,2,0,0.0,1,0,1,0,1,9
1778,Ricardo Rocha,1994,3,Defensor,1,1,0,6,0,0.0,0,0,1,0,0,1
1779,Richarlison,2022,9,Delantero,4,4,0,1,3,0.75,0,0,3,1,0,7
1780,Rildo,1966,9,Defensor,1,1,0,2,1,1.0,0,0,0,0,1,11
1781,Rivaldo,1998,10,Mediocampista,7,7,0,0,3,0.43,0,0,4,1,2,2
1781,Rivaldo,2002,10,Mediocampista,7,7,0,0,5,0.71,0,0,7,0,0,1
1782,Rivelino,1970,11,Mediocampista,5,5,0,1,3,0.6,1,0,5,0,0,1
1782,Rivelino,1974,10,Mediocampista,7,7,0,0,3,0.43,1,0,3,2,2,4
1782,Rivelino,1978,10,Mediocampista,3,1,1,4,0,0.0,0,0,2,1,0,3
1784,Roberto Carlos,1998,6,Defensor,7,7,0,0,0,0.0,1,0,4,1,2,2
1784,Roberto Carlos,2002,6,Defensor,6,6,0,1,1,0.17,1,0,6,0,0,1
1784,Roberto Carlos,2006,6,Defensor,4,4,0,1,0,0.0,0,0,3,0,1,5
1785,Roberto Dinamite,1978,20,Delantero,5,5,0,2,3,0.6,1,0,4,1,0,3
1785,Roberto Dinamite,1982,20,Delantero,0,0,0,5,0,0.0,0,0,0,0,0,5
1786,Roberto Firmino,2018,20,Delantero,4,0,0,1,1,0.25,0,0,2,1,1,6
1787,Robinho,2006,23,Delantero,4,1,0,1,0,0.0,1,0,3,0,1,5
1787,Robinho,2010,11,Delantero,4,4,0,1,2,0.5,0,0,3,0,1,6
1788,Rodrigues Neto,1978,16,Defensor,4,4,0,3,0,0.0,0,0,3,1,0,3
1789,Rodrygo,2022,21,Delantero,5,1,0,0,0,0.0,0,0,3,1,1,7
1790,Rogerio Ceni,2002,22,Arquero,0,0,0,7,0,0.0,0,0,0,0,0,1
1790,Rogerio Ceni,2006,12,Arquero,1,0,0,4,0,0.0,0,0,1,0,0,5
1791,Romario,1990,11,Delantero,1,1,0,3,0,0.0,0,0,1,0,0,9
1791,Romario,1994,11,Delantero,7,7,0,0,5,0.71,0,0,5,2,0,1
1792,Romeu,1938,-,Delantero,4,4,0,1,3,0.75,0,0,2,1,1,3
1793,Ronaldao,1994,4,Defensor,0,0,0,7,0,0.0,0,0,0,0,0,1
1794,Ronaldinho,2002,11,Mediocampista,5,5,0,2,2,0.4,1,1,5,0,0,1
1794,Ronaldinho,2006,10,Mediocampista,5,5,0,0,0,0.0,0,0,4,0,1,5
1795,Ronaldo,1994,20,Delantero,0,0,0,7,0,0.0,0,0,0,0,0,1
1795,Ronaldo,1998,9,Delantero,7,7,0,0,4,0.57,0,0,4,1,2,2
1795,Ronaldo,2002,9,Delantero,7,7,0,0,8,1.14,0,0,7,0,0,1
1796,Roque Junior,2002,4,Defensor,6,6,0,1,0,0.0,2,0,6,0,0,1
1797,Rubens,1954,20,Delantero,0,0,0,3,0,0.0,0,0,0,0,0,6
1798,Russinho,1930,-,Delantero,1,1,0,1,0,0.0,0,0,1,0,0,6
1799,Ruy,1950,-,Mediocampista,1,1,0,5,0,0.0,0,0,0,1,0,2
1800,Alex Sandro,2022,6,Defensor,3,2,0,2,0,0.0,0,0,2,1,0,7
1801,Serginho,1982,9,Delantero,5,5,0,0,2,0.4,0,0,4,0,1,5
1802,Silas,1986,20,Mediocampista,2,0,0,3,0,0.0,0,0,1,1,0,5
1802,Silas,1990,10,Mediocampista,3,0,0,1,0,0.0,0,0,2,0,1,9
1803,Silva,1966,19,Delantero,1,1,0,2,0,0.0,0,0,0,0,1,11
1804,Thiago Silva,2010,15,Defensor,0,0,0,5,0,0.0,0,0,0,0,0,6
1804,Thiago Silva,2014,3,Defensor,6,6,6,1,1,0.17,3,0,3,2,1,4
1804,Thiago Silva,2018,2,Defensor,5,5,2,0,1,0.2,0,0,3,1,1,6
1804,Thiago Silva,2022,3,Defensor,4,4,4,1,0,0.0,0,0,3,1,0,7
1805,Socrates,1982,8,Mediocampista,5,5,5,0,2,0.4,0,0,4,0,1,5
1805,Socrates,1986,18,Mediocampista,5,5,0,0,2,0.4,0,0,4,1,0,5
1806,Sylvio Hoffmann,1934,-,Defensor,1,1,0,0,0,0.0,0,0,0,0,1,14
1807,Taffarel,1990,1,Arquero,4,4,0,0,0,0.0,0,0,3,0,1,9
1807,Taffarel,1994,1,Arquero,7,7,0,0,0,0.0,0,0,5,2,0,1
1807,Taffarel,1998,1,Arquero,7,7,0,0,0,0.0,0,0,4,1,2,2
1808,Taison,2018,21,Delantero,0,0,0,5,0,0.0,0,0,0,0,0,6
1809,Alex Telles,2022,16,Defensor,2,1,0,3,0,0.0,0,0,1,0,1,7
1810,Teophilo,1930,-,Delantero,1,1,0,1,0,0.0,0,0,0,0,1,6
1811,Tim,1938,-,Delantero,1,1,0,4,0,0.0,0,0,1,0,0,3
1812,Tinoco,1934,-,Mediocampista,1,1,0,0,0,0.0,0,0,0,0,1,14
1813,Tita,1990,20,Delantero,0,0,0,4,0,0.0,0,0,0,0,0,9
1814,Toninho,1978,2,Defensor,6,6,0,1,0,0.0,0,0,3,3,0,3
1815,Toninho Cerezo,1978,5,Mediocampista,6,6,0,1,0,0.0,1,0,4,2,0,3
1815,Toninho Cerezo,1982,5,Mediocampista,4,4,0,1,0,0.0,0,0,3,0,1,5
1816,Tostao,1966,20,Mediocampista,1,1,0,2,1,1.0,0,0,0,0,1,11
1816,Tostao,1970,9,Mediocampista,6,6,0,0,2,0.33,1,0,6,0,0,1
1817,Valdo,1986,21,Mediocampista,0,0,0,5,0,0.0,0,0,0,0,0,5
1817,Valdo,1990,8,Mediocampista,4,4,0,0,0,0.0,0,0,3,0,1,9
1818,Valdomiro,1974,13,Delantero,6,5,0,1,1,0.17,0,0,3,1,2,4
1819,Vampeta,2002,18,Mediocampista,1,0,0,6,0,0.0,0,0,1,0,0,1
1820,Vava,1958,20,Delantero,4,4,0,2,5,1.25,0,0,3,1,0,1
1820,Vava,1962,19,Delantero,6,6,0,0,4,0.67,0,0,5,1,0,1
1821,Velloso,1930,-,Arquero,1,1,0,1,0,0.0,0,0,1,0,0,6
1822,Veludo,1954,21,Arquero,0,0,0,3,0,0.0,0,0,0,0,0,6
1824,Vinicius Junior,2022,20,Delantero,4,4,0,1,1,0.25,0,0,3,1,0,7
1825,Viola,1994,21,Delantero,1,0,0,6,0,0.0,0,0,0,1,0,1
1826,Waldemar De Britto,1934,-,Delantero,1,1,0,0,0,0.0,0,0,0,0,1,14
1827,Waldir Peres,1974,22,Arquero,0,0,0,7,0,0.0,0,0,0,0,0,4
1827,Waldir Peres,1978,22,Arquero,0,0,0,7,0,0.0,0,0,0,0,0,3
1827,Waldir Peres,1982,1,Arquero,5,5,0,0,0,0.0,1,0,4,0,1,5
1828,Waldyr,1934,-,Mediocampista,0,0,0,1,0,0.0,0,0,0,0,0,14
1829,Walter Goulart,1938,-,Arquero,3,3,0,2,0,0.0,0,0,1,1,1,3
1830,Weverton,2022,12,Arquero,1,0,0,4,0,0.0,0,0,1,0,0,7
1831,Willian,2014,19,Mediocampista,5,1,0,2,0,0.0,0,0,1,2,2,4
1831,Willian,2018,19,Mediocampista,5,5,0,0,0,0.0,0,0,3,1,1,6
1832,Wilson Piazza,1970,3,Defensor,6,6,0,0,0,0.0,0,0,6,0,0,1
1832,Wilson Piazza,1974,5,Defensor,3,3,3,4,0,0.0,0,0,1,2,0,4
1833,Zagallo,1958,7,Delantero,6,6,0,0,1,0.17,0,0,5,1,0,1
1833,Zagallo,1962,21,Delantero,6,6,0,0,1,0.17,0,0,5,1,0,1
1834,Ze Carlos,1990,22,Arquero,0,0,0,4,0,0.0,0,0,0,0,0,9
1835,Ze Carlos Ii,1998,13,Mediocampista,1,1,0,6,0,0.0,1,0,0,1,0,2
1836,Ze Luis,1930,-,Defensor,1,1,0,1,0,0.0,0,0,1,0,0,6
1837,Ze Maria,1970,21,Defensor,0,0,0,6,0,0.0,0,0,0,0,0,1
1837,Ze Maria,1974,4,Defensor,4,4,0,3,0,0.0,1,0,2,0,2,4
1838,Ze Roberto,1998,16,Mediocampista,1,0,0,6,0,0.0,0,0,1,0,0,2
1838,Ze Roberto,2006,11,Mediocampista,5,4,0,0,1,0.2,0,0,4,0,1,5
1839,Ze Sergio,1978,7,Delantero,0,0,0,7,0,0.0,0,0,0,0,0,3
1840,Zequinha,1962,16,Mediocampista,0,0,0,6,0,0.0,0,0,0,0,0,1
1841,Zetti,1994,12,Arquero,0,0,0,7,0,0.0,0,0,0,0,0,1
1842,Zeze Procopio,1938,-,Mediocampista,4,4,0,1,0,0.0,0,0,2,1,1,3
1843,Zico,1978,8,Mediocampista,6,3,0,1,1,0.17,1,0,3,3,0,3
1843,Zico,1982,10,Mediocampista,5,5,0,0,4,0.8,0,0,4,0,1,5
1843,Zico,1986,10,Mediocampista,3,0,0,2,0,0.0,0,0,2,1,0,5
1844,Zinho,1994,9,Mediocampista,7,7,0,0,0,0.0,1,0,5,2,0,1
1845,Zito,1958,19,Mediocampista,4,4,0,2,0,0.0,0,0,4,0,0,1
1845,Zito,1962,4,Mediocampista,6,6,0,0,1,0.17,0,0,5,1,0,1
1845,Zito,1966,15,Mediocampista,0,0,0,3,0,0.0,0,0,0,0,0,11
1846,Zizinho,1950,-,Mediocampista,4,4,0,2,2,0.5,0,0,3,0,1,2
1847,Zozimo,1958,9,Defensor,0,0,0,6,0,0.0,0,0,0,0,0,1
1847,Zozimo,1962,5,Defensor,6,6,0,0,0,0.0,0,0,5,1,0,1
1848,Stere Adamache,1970,21,Arquero,2,2,0,1,0,0.0,0,0,1,0,1,10
1849,Gheorghe Albu,1934,-,Defensor,1,1,0,0,0,0.0,0,0,0,0,1,12
1850,Ioan Andone,1990,4,Defensor,4,4,0,0,0,0.0,0,0,1,2,1,12
1851,Gavril Balint,1990,18,Delantero,4,2,0,0,2,0.5,0,0,1,2,1,12
1852,Iuliu Baratky,1938,-,Delantero,2,2,0,0,1,0.5,0,0,0,1,1,9
1853,Stefan Barbu,1930,-,Delantero,2,2,0,0,0,0.0,0,0,1,0,1,8
1854,Andrei Barbulescu,1938,-,Mediocampista,1,1,0,1,0,0.0,0,0,0,0,1,9
1855,Miodrag Belodedici,1994,4,Defensor,5,5,0,0,0,0.0,1,0,3,1,1,6
1856,Silviu Bindea,1934,-,Delantero,1,1,0,0,0,0.0,0,0,0,0,1,12
1856,Silviu Bindea,1938,-,Delantero,1,1,0,1,1,1.0,0,0,0,1,0,9
1857,Iuliu Bodola,1934,-,Delantero,1,1,0,0,0,0.0,0,0,0,0,1,12
1857,Iuliu Bodola,1938,-,Delantero,1,1,0,1,0,0.0,0,0,0,1,0,9
1858,Ionica Bogdan,1938,-,Delantero,1,1,0,1,0,0.0,0,0,0,0,1,9
1859,Coloman Braun-Bogdan,1938,-,Delantero,0,0,0,2,0,0.0,0,0,0,0,0,9
1860,Rudolf Buerger,1930,-,Defensor,2,2,0,0,0,0.0,0,0,1,0,1,8
1860,Rudolf Buerger,1938,-,Defensor,2,2,0,0,0,0.0,0,0,0,1,1,9
1861,Rodion Camataru,1990,9,Delantero,0,0,0,4,0,0.0,0,0,0,0,0,12
1862,Iulian Chirita,1994,8,Mediocampista,0,0,0,5,0,0.0,0,0,0,0,0,6
1863,Vasile Chiroiu,1938,-,Defensor,1,1,0,1,0,0.0,0,0,0,1,0,9
1864,Liviu Ciobotariu,1998,13,Defensor,4,4,0,0,0,0.0,1,0,2,1,1,11
1865,Gheorghe Ciolac,1934,-,Delantero,0,0,0,1,0,0.0,0,0,0,0,0,12
1866,Dan Coe,1970,6,Defensor,0,0,0,3,0,0.0,0,0,0,0,0,10
1867,Vintila Cossini,1938,-,Mediocampista,1,1,0,1,0,0.0,0,0,0,1,0,9
1868,Gheorghe Craioveanu,1998,21,Delantero,1,0,0,3,0,0.0,0,0,0,0,1,11
1869,Alexandru Cuedan,1934,-,Mediocampista,0,0,0,1,0,0.0,0,0,0,0,0,12
1870,Iosif Czako,1930,-,Defensor,1,1,0,1,0,0.0,0,0,0,0,1,8
1871,Mircea David,1938,-,Arquero,0,0,0,2,0,0.0,0,0,0,0,0,9
1872,Vasile Deheleanu,1934,-,Mediocampista,1,1,0,0,0,0.0,0,0,0,0,1,12
1873,Augustin Deleanu,1970,13,Defensor,0,0,0,3,0,0.0,0,0,0,0,0,10
1874,Emerich Dembrovschi,1970,7,Mediocampista,3,3,0,0,1,0.33,0,0,1,0,2,10
1875,Adalbert Desu,1930,-,Delantero,2,2,0,0,1,0.5,0,0,1,0,1,8
1876,Cornel Dinu,1970,5,Defensor,3,3,0,0,0,0.0,0,0,1,0,2,10
1877,Stefan Dobay,1934,-,Delantero,1,1,0,0,1,1.0,0,0,0,0,1,12
1877,Stefan Dobay,1938,-,Delantero,2,2,1,0,2,1.0,0,0,0,1,1,9
1878,Anton Dobos,1998,4,Defensor,1,1,0,3,0,0.0,0,0,0,1,0,11
1879,Nicolae Dobrin,1970,8,Mediocampista,0,0,0,3,0,0.0,0,0,0,0,0,10
1880,Flavius Domide,1970,19,Delantero,0,0,0,3,0,0.0,0,0,0,0,0,10
1881,Christian Dulca,1998,3,Defensor,1,1,0,3,0,0.0,0,0,0,1,0,11
1882,Florea Dumitrache,1970,9,Delantero,3,3,0,0,2,0.67,0,0,1,0,2,10
1883,Ilie Dumitrescu,1990,17,Delantero,2,0,0,2,0,0.0,0,0,1,0,1,12
1883,Ilie Dumitrescu,1994,11,Delantero,5,5,0,0,2,0.4,1,0,3,1,1,6
1883,Ilie Dumitrescu,1998,17,Delantero,1,1,0,3,0,0.0,0,0,0,1,0,11
1884,Ion Dumitru,1970,15,Mediocampista,3,3,0,0,0,0.0,1,0,1,0,2,10
1885,Alfred Eisenbeisser,1930,-,Mediocampista,2,2,0,0,0,0.0,0,0,1,0,1,8
1886,Iacob Felecan,1938,-,Defensor,1,1,0,1,0,0.0,0,0,0,0,1,9
1887,Iulian Filipescu,1998,18,Defensor,3,3,0,1,0,0.0,2,0,2,0,1,11
1888,Constantin Galca,1994,18,Mediocampista,2,0,0,3,0,0.0,0,0,2,0,0,6
1888,Constantin Galca,1998,5,Mediocampista,4,4,0,0,0,0.0,0,0,2,1,1,11
1889,Vasile Gherghely,1970,14,Mediocampista,1,0,0,2,0,0.0,0,0,1,0,0,10
1890,Gheorghe Gornea,1970,22,Arquero,0,0,0,3,0,0.0,0,0,0,0,0,10
1891,Gheorghe Hagi,1990,10,Mediocampista,3,3,0,1,0,0.0,2,0,0,2,1,12
1891,Gheorghe Hagi,1994,10,Mediocampista,5,5,5,0,3,0.6,0,0,3,1,1,6
1891,Gheorghe Hagi,1998,10,Mediocampista,4,4,4,0,0,0.0,1,0,2,1,1,11
1892,Adrian Ilie,1998,11,Delantero,4,3,0,0,1,0.25,1,0,2,1,1,11
1893,Marian Ivan,1994,21,Delantero,0,0,0,5,0,0.0,0,0,0,0,0,6
1894,Mihai Ivancescu,1970,12,Defensor,0,0,0,3,0,0.0,0,0,0,0,0,10
1895,Michael Klein,1990,3,Defensor,4,4,0,0,0,0.0,1,0,1,2,1,12
1896,Rudolf Kotormany,1934,-,Mediocampista,1,1,0,0,0,0.0,0,0,0,0,1,12
1897,Nicolae Kovacs,1930,-,Delantero,2,2,0,0,1,0.5,0,0,1,0,1,8
1897,Nicolae Kovacs,1934,-,Delantero,1,1,0,0,0,0.0,0,0,0,0,1,12
1897,Nicolae Kovacs,1938,-,Delantero,1,1,1,1,0,0.0,0,0,0,1,0,9
1898,Marius Lacatus,1990,7,Delantero,3,3,0,1,2,0.67,2,0,1,1,1,12
1898,Marius Lacatus,1998,7,Delantero,2,1,0,2,0,0.0,0,0,1,1,0,11
1899,Ion Lapusneanu,1930,-,Arquero,2,2,0,0,0,0.0,0,0,1,0,1,8
1900,Gheorghe Liliac,1990,22,Arquero,0,0,0,4,0,0.0,0,0,0,0,0,12
1901,Mircea Lucescu,1970,11,Delantero,3,3,3,0,0,0.0,0,0,1,0,2,10
1902,Silviu Lung,1990,1,Arquero,4,4,4,0,0,0.0,0,0,1,2,1,12
1903,Ioan Lupescu,1990,21,Mediocampista,3,3,0,1,0,0.0,1,0,1,2,0,12
1903,Ioan Lupescu,1994,5,Mediocampista,5,5,0,0,0,0.0,1,0,3,1,1,6
1904,Nicolae Lupescu,1970,3,Defensor,3,3,0,0,0,0.0,0,0,1,0,2,10
1905,Danut Lupu,1990,11,Mediocampista,2,0,0,2,0,0.0,1,0,0,2,0,12
1906,Lucian Marinescu,1998,15,Mediocampista,4,1,0,0,0,0.0,0,0,2,1,1,11
1907,Dorin Mateut,1990,15,Mediocampista,1,0,0,3,0,0.0,0,0,0,1,0,12
1908,Gheorghe Mihali,1994,14,Defensor,4,3,0,1,0,0.0,1,0,3,0,1,6
1909,Mihai Mocanu,1970,4,Defensor,3,3,0,0,0,0.0,1,0,1,0,2,10
1910,Viorel Moldovan,1994,17,Delantero,0,0,0,5,0,0.0,0,0,0,0,0,6
1910,Viorel Moldovan,1998,9,Delantero,4,3,0,0,2,0.5,0,0,2,1,1,11
1911,Ioachim Moldoveanu,1938,-,Delantero,1,1,0,1,0,0.0,0,0,0,0,1,9
1912,Josif Moravetz,1934,-,Mediocampista,1,1,0,0,0,0.0,0,0,0,0,1,12
1913,Dorinel Munteanu,1994,7,Mediocampista,5,5,0,0,0,0.0,0,0,3,1,1,6
1913,Dorinel Munteanu,1998,8,Mediocampista,4,4,0,0,0,0.0,1,0,2,1,1,11
1914,Zsolt Muzsnai,1990,20,Mediocampista,0,0,0,4,0,0.0,0,0,0,0,0,12
1915,Joszef Nagy,1938,-,Delantero,0,0,0,2,0,0.0,0,0,0,0,0,9
1916,Alexandru Neagu,1970,16,Mediocampista,3,2,0,0,1,0.33,0,0,1,0,2,10
1917,Radu Niculescu,1998,14,Mediocampista,2,0,0,2,0,0.0,0,0,1,0,1,11
1918,Radu Nunweiller,1970,10,Mediocampista,3,3,0,0,0,0.0,1,0,1,0,2,10
1919,Nica Panduru,1994,15,Mediocampista,2,0,0,3,0,0.0,1,0,0,1,1,6
1920,Corneliu Papura,1994,19,Defensor,2,0,0,3,0,0.0,0,0,2,0,0,6
1921,Dumitru Pavlovici,1938,-,Arquero,1,1,0,1,0,0.0,0,0,0,1,0,9
1922,Niculae Pescaru,1970,20,Defensor,0,0,0,3,0,0.0,0,0,0,0,0,10
1923,Dan Petrescu,1994,2,Defensor,5,5,0,0,1,0.2,1,0,3,1,1,6
1923,Dan Petrescu,1998,2,Defensor,4,4,0,0,1,0.25,2,0,2,1,1,11
1924,Adrian Popescu,1990,13,Defensor,0,0,0,4,0,0.0,0,0,0,0,0,12
1925,Gabriel Popescu,1998,16,Mediocampista,3,3,0,1,0,0.0,0,0,2,0,1,11
1926,Gheorghe Popescu,1994,6,Defensor,5,5,0,0,0,0.0,2,0,3,1,1,6
1927,Iuliu Prassler,1938,-,Delantero,1,1,0,1,0,0.0,0,0,0,0,1,9
1928,Stefan Preda,1994,22,Arquero,0,0,0,5,0,0.0,0,0,0,0,0,6
1929,Daniel Prodan,1994,3,Defensor,5,5,0,0,0,0.0,0,0,3,1,1,6
1930,Florin Prunea,1994,1,Arquero,3,3,0,2,0,0.0,0,0,2,1,0,6
1930,Florin Prunea,1998,22,Arquero,0,0,0,4,0,0.0,0,0,0,0,0,11
1931,Adalbert Pullock,1934,-,Arquero,0,0,0,1,0,0.0,0,0,0,0,0,12
1932,Necula Raducanu,1970,1,Arquero,2,1,0,1,0,0.0,0,0,0,0,2,10
1933,Florin Raducioiu,1990,14,Delantero,3,3,0,1,0,0.0,0,0,1,1,1,12
1933,Florin Raducioiu,1994,9,Delantero,4,4,0,1,4,1.0,2,0,2,1,1,6
1934,Ladislau Raffinski,1930,-,Mediocampista,2,2,0,0,0,0.0,0,0,1,0,1,8
1934,Ladislau Raffinski,1938,-,Mediocampista,2,2,0,0,0,0.0,0,0,0,1,1,9
1935,Gheorghe Rasinaru,1938,-,Mediocampista,2,2,0,0,0,0.0,0,0,0,1,1,9
1936,Mircea Rednic,1990,2,Defensor,4,4,0,0,0,0.0,0,0,1,2,1,12
1937,Corneliu Robe,1930,-,Mediocampista,1,1,0,1,0,0.0,0,0,0,0,1,8
1938,Iosif Rotariu,1990,5,Defensor,4,4,0,0,0,0.0,0,0,1,2,1,12
1939,Ioan Sabau,1990,8,Mediocampista,4,4,0,0,0,0.0,0,0,1,2,1,12
1940,Robert Sadowsky,1938,-,Arquero,1,1,0,1,0,0.0,0,0,0,0,1,9
1941,Emil Sandoi,1990,19,Defensor,0,0,0,4,0,0.0,0,0,0,0,0,12
1942,Ludovic Satmareanu,1970,2,Defensor,3,3,0,0,0,0.0,0,0,1,0,2,10
1943,Tibor Selymes,1994,13,Defensor,4,3,0,1,0,0.0,2,0,3,1,0,6
1943,Tibor Selymes,1998,20,Defensor,0,0,0,4,0,0.0,0,0,0,0,0,11
1944,Gratian Sepi,1934,-,Delantero,1,1,0,0,0,0.0,0,0,0,0,1,12
1945,Lazar Sfera,1934,-,Defensor,0,0,0,1,0,0.0,0,0,0,0,0,12
1945,Lazar Sfera,1938,-,Defensor,0,0,0,2,0,0.0,0,0,0,0,0,9
1946,Constantin Stanciu,1930,-,Delantero,1,1,0,1,1,1.0,0,0,1,0,0,8
1947,Ovidiu Stanga,1994,20,Mediocampista,0,0,0,5,0,0.0,0,0,0,0,0,6
1947,Ovidiu Stanga,1998,19,Mediocampista,2,0,0,2,0,0.0,0,0,2,0,0,11
1948,Dumitru Stangaciu,1998,1,Arquero,0,0,0,4,0,0.0,0,0,0,0,0,11
1949,Adalbert Steiner,1930,-,Defensor,1,1,0,1,0,0.0,0,0,1,0,0,8
1950,Bogdan Stelea,1990,12,Arquero,0,0,0,4,0,0.0,0,0,0,0,0,12
1950,Bogdan Stelea,1994,12,Arquero,2,2,0,3,0,0.0,0,0,1,0,1,6
1950,Bogdan Stelea,1998,12,Arquero,4,4,0,0,0,0.0,0,0,2,1,1,11
1951,Ilile Subaseanu,1930,-,Delantero,0,0,0,2,0,0.0,0,0,0,0,0,8
1952,Gheorghe Tataru,1970,17,Delantero,3,1,0,0,0,0.0,0,0,1,0,2,10
1953,Daniel Timofte,1990,16,Delantero,3,2,0,1,0,0.0,0,0,1,1,1,12
1954,Marin Tufan,1970,18,Delantero,0,0,0,3,0,0.0,0,0,0,0,0,10
1955,Ion Vladoiu,1994,16,Delantero,1,0,0,4,0,0.0,0,1,0,0,1,6
1956,Emerich Vogl,1930,-,Defensor,2,2,2,0,0,0.0,0,0,1,0,1,8
1956,Emerich Vogl,1934,-,Mediocampista,1,1,1,0,0,0.0,0,0,0,0,1,12
1957,Rudolf Wetzer,1930,-,Delantero,2,2,0,0,0,0.0,0,0,1,0,1,8
1958,Samuel Zauber,1930,-,Arquero,0,0,0,2,0,0.0,0,0,0,0,0,8
1959,William Zombory,1934,-,Arquero,1,1,0,0,0,0.0,0,0,0,0,1,12
1960,Johnny Acosta,2014,2,Defensor,2,1,0,3,0,0.0,1,0,0,2,0,8
1960,Johnny Acosta,2018,2,Defensor,3,3,0,0,0,0.0,1,0,0,1,2,29
1961,Brandon Aguilera,2022,20,Mediocampista,3,1,0,0,0,0.0,0,0,1,0,2,27
1962,Wardy Alfaro,2006,23,Arquero,0,0,0,3,0,0.0,0,0,0,0,0,31
1963,Esteban Alvarado,2022,18,Arquero,0,0,0,3,0,0.0,0,0,0,0,0,27
1964,Randall Azofeifa,2006,14,Mediocampista,1,0,0,2,0,0.0,0,0,0,0,1,31
1964,Randall Azofeifa,2018,14,Mediocampista,1,0,0,2,0,0.0,0,0,0,1,0,29
1965,Gabriel Badilla,2006,17,Defensor,1,1,0,2,0,0.0,1,0,0,0,1,31
1966,Hermidio Barrantes,1990,21,Arquero,1,1,0,3,0,0.0,0,0,0,0,1,13
1967,Michael Barrantes,2014,11,Mediocampista,2,0,0,3,0,0.0,0,0,1,1,0,8
1968,Jewison Bennette,2022,9,Mediocampista,3,1,0,0,0,0.0,0,0,1,0,2,27
1969,Kurt Bernard,2006,13,Delantero,1,0,0,2,0,0.0,0,0,0,0,1,31
1970,Christian Bolaños,2006,7,Mediocampista,2,1,0,1,0,0.0,0,0,0,0,2,31
1970,Christian Bolaños,2014,7,Mediocampista,5,4,0,0,0,0.0,0,0,2,3,0,8
1970,Christian Bolaños,2018,7,Mediocampista,2,0,0,1,0,0.0,0,0,0,0,2,29
