id_jugador,nombre,id_seleccion,altura,fecha_nacimiento,nacionalidad
2460,Lucas Cavallini,15,1.80 m,28 de diciembre de 1992,Canadá
2461,Derek Cornelius,15,1.86 m,25 de noviembre de 1997,Canadá
2462,Jonathan David,15,1.75 m,14 de enero de 2000,Canadá
2463,Alphonso Davies,15,1.83 m,2 de noviembre de 2000,Canadá
2464,Pasquale De Luca,15,,26 de mayo de 1962,Canadá
2465,Paul Dolan,15,,16 de abril de 1966,Canadá
2466,Stephen Eustaquio,15,1.78 m,21 de diciembre de 1996,Canadá
2467,Liam Fraser,15,1.85 m,13 de febrero de 1998,Canadá
2468,Gerry Gray,15,,20 de enero de 1961,Canadá
2469,Sven Habermann,15,,3 de noviembre de 1961,Canadá
2470,Junior Hoilett,15,1.74 m,5 de junio de 1990,Canadá
2471,Atiba Hutchinson,15,1.83 m,8 de febrero de 1983,Canadá
2472,Gregory Ion,15,,12 de marzo de 1963,Canadá
2473,Paul James,15,,11 de noviembre de 1963,Canadá
2474,Alistair Johnston,15,1.80 m,8 de octubre de 1998,Canadá
2475,Mark-Anthony Kaye,15,1.85 m,2 de diciembre de 1994,Canadá
2476,Ismaël Koné,15,1.88 m,16 de junio de 2002,Canadá
2477,Cyle Larin,15,1.88 m,17 de abril de 1995,Canadá
2478,Richie Laryea,15,1.75 m,7 de enero de 1995,Canadá
2479,Bob Lenarduzzi,15,,1 de mayo de 1955,Canadá
2480,Tino Lettieri,15,,27 de septiembre de 1957,Canadá
2481,James Lowery,15,,15 de enero de 1961,Canadá
2482,Liam Millar,15,1.76 m,27 de septiembre de 1999,Canadá
2483,Colin Miller,15,,4 de octubre de 1964,Canadá
2484,Kamal Miller,15,1.83 m,16 de mayo de 1997,Canadá
2485,Dale Mitchell,15,,21 de abril de 1958,Canadá
2486,Terence Moore,15,,2 de junio de 1958,Canadá
2487,David Norman,15,,6 de mayo de 1962,Canadá
2488,Jonathan Osorio,56,1.75 m,12 de junio de 1992,México
2489,George Pakos,15,,14 de agosto de 1952,Canadá
2490,James Pantemis,15,1.85 m,21 de febrero de 1997,Canadá
2491,Samuel Piette,15,1.71 m,12 de noviembre de 1994,Canadá
2492,Randy Ragan,15,,7 de junio de 1959,Canadá
2493,Randy Samuel,15,,23 de diciembre de 1963,Canadá
2494,Branko Segota,15,,8 de junio de 1961,Canadá
2495,Dayne St. Clair,15,1.91 m,9 de mayo de 1997,Canadá
2496,Mike Sweeney,15,,25 de diciembre de 1959,Canadá
2497,Ike Ugbo,15,1.85 m,21 de septiembre de 1998,Canadá
2498,Carl Valentine,15,,4 de julio de 1958,Canadá
2499,Steven Vitoria,15,1.95 m,11 de enero de 1987,Canadá
2500,Igor Vrablic,15,,19 de julio de 1965,Canadá
2501,Joel Waterman,15,1.85 m,24 de enero de 1996,Canadá
2502,Bruce Wilson,15,,20 de junio de 1951,Canadá
2503,David Wotherspoon,15,1.72 m,16 de enero de 1990,Canadá
2504,Wolfgang Blochwitz,2,,8 de febrero de 1941,Alemania Oriental
2505,Bernd Bransch,2,,24 de septiembre de 1944,Alemania Oriental
2506,Juergen Croy,2,,19 de octubre de 1946,Alemania Oriental
2507,Peter Ducke,2,,14 de octubre de 1941,Alemania Oriental
2508,Werner Friese,2,,30 de marzo de 1946,Alemania Oriental
2509,Joachim Fritsche,2,,28 de octubre de 1951,Alemania Oriental
2510,Erich Hamann,2,,27 de noviembre de 1944,Alemania Oriental
2511,Martin Hoffmann,1,,22 de marzo de 1955,Alemania
2512,Harald Irmscher,2,,12 de febrero de 1946,Alemania Oriental
2513,Gerd Kische,2,,23 de octubre de 1951,Alemania Oriental
2514,Hans-Juergen Kreische,2,,19 de julio de 1947,Alemania Oriental
2515,Lothar Kurbjuweit,2,,6 de noviembre de 1950,Alemania Oriental
2516,Reinhard Lauck,2,,16 de septiembre de 1946,Alemania Oriental
2517,Wolfram Loewe,2,,14 de mayo de 1945,Alemania Oriental
2518,Juergen Pommerenke,2,,22 de enero de 1953,Alemania Oriental
2519,Ruediger Schnuphase,2,,23 de enero de 1954,Alemania Oriental
2520,Wolfgang Seguin,2,,14 de septiembre de 1945,Alemania Oriental
2521,Juergen Sparwasser,2,,4 de junio de 1948,Alemania Oriental
2522,Joachim Streich,2,,13 de abril de 1951,Alemania Oriental
2523,Eberhard Vogel,2,,8 de abril de 1943,Alemania Oriental
2524,Siegmar Waetzlich,2,,16 de noviembre de 1947,Alemania Oriental
2525,Konrad Weise,2,,17 de agosto de 1951,Alemania Oriental
2526,Ivor Allchurch,37,,16 de octubre de 1929,Gales
2527,Len Allchurch,37,,12 de septiembre de 1933,Gales
2528,Joe Allen,37,1.70 m,14 de marzo de 1990,Gales
2529,Ethan Ampadu,37,1.83 m,14 de septiembre de 2000,Gales
2530,Colin Baker,37,,18 de diciembre de 1934,Gales
2531,Tom Baker,37,,6 de abril de 1936,Gales
2532,Gareth Bale,37,1.86 m,16 de julio de 1989,Gales
2533,Dave Bowen,37,,7 de junio de 1928,Gales
2534,Ben Cabango,37,1.86 m,30 de mayo de 2000,Gales
2535,John Charles,37,,27 de diciembre de 1931,Gales
2536,Mel Charles,37,,14 de mayo de 1935,Gales
2537,Rubin Colwill,37,1.69 m,27 de abril de 2002,Gales
2538,Vic Crowe,37,,31 de enero de 1932,Gales
2539,Adam Davies,37,1.85 m,17 de julio de 1992,Gales
2540,Ben Davies,37,1.81 m,24 de abril de 1993,Gales
2541,Trevor Edwards,6,,24 de enero de 1937,Argentina
2542,John Elsworthy,37,,26 de julio de 1931,Gales
2543,Chris Gunter,37,1.80 m,21 de julio de 1989,Gales
2544,Mark Harris,37,1.82 m,29 de diciembre de 1998,Gales
2545,Wayne Heennesey,37,1.98 m,24 de enero de 1987,Gales
2546,Ron Hewitt,37,,21 de junio de 1928,Gales
2547,Mel Hopkins,37,,7 de noviembre de 1934,Gales
2548,Dan James,37,1.71 m,10 de noviembre de 1997,Gales
2549,Brennan Johnson,35,1.79 m,23 de mayo de 2001,Estados Unidos
2550,Cliff Jones,37,,7 de febrero de 1935,Gales
2551,Ken Jones,7,,2 de enero de 1936,Australia
2552,Jack Kelsey,37,,19 de noviembre de 1929,Gales
2553,Ken Leek,37,,26 de julio de 1935,Gales
2554,Dylan Levitt,37,1.80 m,17 de noviembre de 2000,Gales
2555,Tom Lockyer,37,1.85 m,3 de diciembre de 1994,Gales
2556,Terry Medwin,37,,25 de septiembre de 1932,Gales
2557,Chris Mepham,37,1.90 m,5 de noviembre de 1997,Gales
2558,Kieffer Moore,7,1.96 m,8 de agosto de 1992,Australia
2559,Joe Morrell,37,1.85 m,3 de enero de 1997,Gales
2560,Aaron Ramsey,37,1.78 m,26 de diciembre de 1990,Gales
2561,Connor Roberts,37,1.75 m,23 de septiembre de 1995,Gales
2562,Joe Rodon,37,1.93 m,22 de octubre de 1997,Gales
2563,Matt Smith,37,1.75 m,22 de noviembre de 1999,Gales
2564,Derek Sullivan,37,,10 de agosto de 1930,Gales
2565,Sorba Thomas,37,1.85 m,25 de enero de 1999,Gales
2566,Graham Vearncombe,37,,28 de marzo de 1934,Gales
2567,Roy Vernon,37,,14 de abril de 1937,Gales
2568,Danny Ward,37,1.91 m,22 de junio de 1993,Gales
2569,Colin Webster,37,,17 de julio de 1932,Gales
2570,Jonny Williams,37,1.68 m,9 de octubre de 1993,Gales
2571,Neco Williams,37,1.83 m,13 de abril de 2001,Gales
2572,Stuart Williams,37,,9 de julio de 1930,Gales
2573,Harry Wilson,37,1.73 m,22 de marzo de 1997,Gales
2574,Alekos Alexandris,39,,21 de octubre de 1968,Grecia
2575,Alexis Alexiou,39,,8 de septiembre de 1963,Grecia
2576,Alexis Alexoudis,39,,20 de junio de 1972,Grecia
2577,Stratos Apostololakis,39,,11 de mayo de 1964,Grecia
2578,Elias Atmatzidis,39,,24 de abril de 1969,Grecia
2579,Konstantinos Chalkias,39,1.98 m,30 de mayo de 1974,Grecia
2580,Angelos Charisteas,39,1.91 m,9 de febrero de 1980,Grecia
2581,Lazaros Christodoulopoulos,39,1.83 m,19 de diciembre de 1986,Grecia
2582,Vasilis Dimitriadis,39,,1 de febrero de 1966,Grecia
2583,Ioannis Fetfatzidis,39,1.65 m,21 de diciembre de 1990,Grecia
2584,Theofanis Gekas,39,1.79 m,23 de mayo de 1980,Grecia
2585,Panagiotis Glykos,39,1.87 m,10 de octubre de 1986,Grecia
2586,Minas Hantzidis,39,,4 de julio de 1966,Grecia
2587,José Holebas,39,1.84 m,27 de junio de 1984,Grecia
2588,Giannis Kalitzakis,39,,10 de febrero de 1966,Grecia
2589,Pantelis Kapetanos,39,1.90 m,8 de junio de 1983,Grecia
2590,Stefanos Kapino,39,1.98 m,18 de marzo de 1994,Grecia
2591,Vaios Karagiannis,39,,25 de junio de 1968,Grecia
2592,Georgios Karagounis,39,1.76 m,6 de marzo de 1977,Grecia
2593,Kyriakos Karataidis,39,,4 de julio de 1965,Grecia
2594,Christos Karkamanis,39,,22 de septiembre de 1969,Grecia
2595,Orestis Karnezis,39,1.88 m,11 de mayo de 1985,Grecia
2596,Konstantinos Katsouranis,39,1.83 m,21 de junio de 1979,Grecia
2597,Savvas Kofidis,39,,21 de marzo de 1961,Grecia
2598,Thanasis Kolitsidakis,39,,20 de noviembre de 1966,Grecia
2599,Panagiotis Kone,23,1.84 m,26 de julio de 1987,Costa de Marfil
2600,Sotirios Kyrgiakos,39,1.92 m,23 de julio de 1979,Grecia
2601,Nikos Machlas,39,,16 de junio de 1973,Grecia
2602,Stelios Malezas,39,1.92 m,11 de marzo de 1985,Grecia
2603,Giannis Maniatis,39,1.76 m,12 de octubre de 1986,Grecia
2604,Kostas Manolas,39,1.88 m,14 de junio de 1991,Grecia
2605,Stelios Manolas,39,,13 de julio de 1961,Grecia
2606,Spiros Marangos,39,,20 de febrero de 1967,Grecia
2607,Antonis Minou,39,,4 de mayo de 1958,Grecia
2608,Kostas Mitroglou,39,1.88 m,12 de marzo de 1988,Grecia
2609,Tassos Mitropoulos,39,,23 de agosto de 1957,Grecia
2610,Vangelis Moras,39,1.93 m,26 de agosto de 1981,Grecia
2611,Sotiris Ninis,39,1.73 m,3 de abril de 1990,Grecia
2612,Nikos Nioplias,39,,17 de enero de 1965,Grecia
2613,Avraam Papadopoulos,39,1.86 m,3 de diciembre de 1984,Grecia
2614,Sokratis Papastathopoulos,39,1.86 m,9 de junio de 1988,Grecia
2615,Christos Patsatzoglou,39,1.83 m,19 de marzo de 1979,Grecia
2616,Athanasios Prittas,39,1.85 m,9 de enero de 1979,Grecia
2617,Dimitrios Salpingidis,39,1.71 m,18 de agosto de 1981,Grecia
2618,Georgios Samaras,39,1.92 m,21 de febrero de 1985,Grecia
2619,Andreas Samaris,39,1.89 m,13 de junio de 1989,Grecia
2620,Dimitrios Saravakos,39,,26 de julio de 1961,Grecia
2621,Giourkas Seitaridis,39,1.85 m,4 de junio de 1981,Grecia
2622,Michail Sifakis,39,1.86 m,9 de septiembre de 1984,Grecia
2623,Nikos Spiropoulos,39,1.71 m,10 de octubre de 1983,Grecia
2624,Panagiotis Tachtsidis,39,1.93 m,15 de enero de 1991,Grecia
2625,Vasileios Torosidis,39,1.85 m,10 de junio de 1985,Grecia
2626,Giotis Tsalouchidis,39,,30 de marzo de 1963,Grecia
2627,Nikos Tsiantakis,39,,20 de octubre de 1963,Grecia
2628,Giorgios Tzavellas,39,1.83 m,26 de noviembre de 1987,Grecia
2629,Alexandros Tziolis,39,1.90 m,13 de febrero de 1985,Grecia
2630,Alexandros Tzorvas,39,1.90 m,12 de agosto de 1982,Grecia
2631,Loukas Vyntra,39,1.84 m,5 de febrero de 1981,Grecia
2632,German Aceros,19,,30 de septiembre de 1938,Colombia
2633,Abel Aguilar,19,1.86 m,6 de enero de 1985,Colombia
2634,Leonel Alvarez,19,,30 de julio de 1965,Colombia
2635,Eder Alvarez Balanta,19,1.81 m,28 de febrero de 1993,Colombia
2636,Anibal Alzate,19,,31 de enero de 1933,Colombia
2637,Carlos Aponte,19,,24 de enero de 1939,Colombia
2638,Jairo Arias,19,,2 de noviembre de 1938,Colombia
2639,Santiago Arias,19,1.80 m,13 de enero de 1992,Colombia
2640,Victor Aristizabal,19,1.76 m,9 de diciembre de 1971,Colombia
2641,Pablo Armero,19,1.74 m,2 de noviembre de 1986,Colombia
2642,Faustino Asprilla,19,1.76 m,10 de noviembre de 1969,Colombia
2643,Carlos Bacca,19,1.80 m,8 de septiembre de 1986,Colombia
2644,Wílmar Barrios,19,1.78 m,16 de octubre de 1993,Colombia
2645,Jorge Bermudez,19,,18 de junio de 1971,Colombia
2646,Jorge Bolano,19,1.72 m,28 de abril de 1977,Colombia
2647,Miguel Borja,19,1.83 m,26 de enero de 1993,Colombia
2648,Wilmer Cabrera,80,,15 de septiembre de 1967,Uruguay
2649,Miguel Calero,19,1.89 m,14 de abril de 1971,Colombia
2650,Ignacio Calle,19,,,Colombia
2651,Carlos Carbonero,19,1.78 m,25 de julio de 1990,Colombia
2652,Geovanis Cassiani,19,,10 de enero de 1970,Colombia
2653,Marcos Coll,19,,23 de agosto de 1935,Colombia
2654,Ivan Cordoba,19,1.73 m,11 de agosto de 1976,Colombia
2655,Oscar Cordoba,19,1.86 m,3 de febrero de 1970,Colombia
2656,Oscar Cortes,56,,19 de octubre de 1968,México
2657,José Fernando Cuadrado,19,,1 de junio de 1985,Colombia
2658,Juan Guillermo Cuadrado,19,1.76 m,26 de mayo de 1988,Colombia
2659,Anthony De Avila,61,,21 de diciembre de 1962,Panamá
2660,Farid Díaz,19,1.70 m,20 de julio de 1983,Colombia
2661,Hector Echeverri,19,,10 de abril de 1938,Colombia
2662,Andres Escobar,19,,13 de marzo de 1967,Colombia
2663,Eusebio Escobar,19,,,Colombia
2664,Andres Estrada,19,,12 de noviembre de 1967,Colombia
2665,Carlos Estrada,19,,1 de noviembre de 1961,Colombia
2666,Luis Fajardo,19,,18 de agosto de 1963,Colombia
2667,Radamel Falcao,19,1.77 m,10 de febrero de 1986,Colombia
2668,Delio Gamboa,19,,28 de enero de 1936,Colombia
2669,Herman Gaviria,19,,27 de noviembre de 1969,Colombia
2670,Gabriel Gomez,61,,8 de diciembre de 1959,Panamá
2671,Gildardo Gomez,19,,13 de octubre de 1963,Colombia
2672,Hector Gonzales,19,,7 de julio de 1937,Colombia
2673,Jaime Gonzales,19,,1 de abril de 1938,Colombia
2674,Fredy Guarín,19,1.83 m,30 de junio de 1986,Colombia
2675,Miguel Guerrero,19,,7 de septiembre de 1967,Colombia
2676,Teófilo Gutiérrez,56,1.78 m,17 de mayo de 1985,México
2677,Ruben Hernandez,56,,19 de febrero de 1965,México
2678,Luis Herrera,56,,12 de junio de 1962,México
2679,Rene Higuita,19,,27 de agosto de 1966,Colombia
2680,Carlos Hoyos,19,,28 de febrero de 1962,Colombia
2681,Víctor Ibarbo,19,1.88 m,19 de mayo de 1990,Colombia
2682,Arnoldo Iguaran,19,,18 de enero de 1957,Colombia
2683,José Izquierdo,19,1.71 m,7 de julio de 1992,Colombia
2684,Marino Klinger,19,,7 de febrero de 1936,Colombia
2685,Jefferson Lerma,19,1.82 m,25 de octubre de 1994,Colombia
2686,Oscar Lopez,19,,2 de abril de 1939,Colombia
2687,John Lozano,19,1.90 m,30 de marzo de 1972,Colombia
2688,Jackson Martinez,56,1.85 m,3 de octubre de 1986,México
2689,Alexander Mejía,19,1.78 m,10 de julio de 1988,Colombia
2690,Alexis Mendoza,62,,8 de noviembre de 1961,Paraguay
2691,Yerry Mina,19,1.95 m,23 de septiembre de 1994,Colombia
2692,Johan Mojica,19,1.79 m,21 de agosto de 1992,Colombia
2693,Farid Mondragon,19,1.88 m,21 de junio de 1971,Colombia
2694,Antonio Moreno,56,,25 de diciembre de 1970,México
2695,Luis Muriel,19,1.78 m,16 de abril de 1991,Colombia
2696,Óscar Murillo,19,1.84 m,18 de abril de 1988,Colombia
2697,Eduardo Nino,19,,8 de agosto de 1967,Colombia
2698,Nestor Ortiz,19,,26 de septiembre de 1968,Colombia
2699,David Ospina,19,1.83 m,31 de agosto de 1988,Colombia
2700,Ever Palacios,6,,18 de enero de 1969,Argentina
2701,Luis Paz,80,,,Uruguay
2702,Jose Pazo,19,,4 de abril de 1964,Colombia
2703,Luis Carlos Perea,19,,29 de diciembre de 1963,Colombia
2704,Ignacio Perez,19,,,Colombia
2705,John Perez,61,,21 de febrero de 1970,Panamá
2706,Jose Perez,19,,24 de octubre de 1963,Colombia
2707,Wilson Perez,19,,9 de agosto de 1967,Colombia
2708,Leider Preciado,19,1.80 m,26 de febrero de 1977,Colombia
2709,Juan Quintero,19,1.69 m,18 de enero de 1993,Colombia
2710,Antonio Rada,19,,13 de junio de 1937,Colombia
2711,Adrián Ramos,19,1.85 m,22 de enero de 1986,Colombia
2712,Bernardo Redin,19,,26 de febrero de 1963,Colombia
2713,Hamilton Ricard,19,,12 de enero de 1974,Colombia
2714,Freddy Rincon,34,,14 de agosto de 1966,España
2715,James Rodríguez,19,1.80 m,12 de julio de 1991,Colombia
2717,Dávinson Sánchez,19,1.87 m,12 de junio de 1996,Colombia
2718,Efrain Sanchez,19,,26 de febrero de 1926,Colombia
2719,Jose Santa,19,,12 de septiembre de 1970,Colombia
2720,Mauricio Serna,19,,22 de enero de 1968,Colombia
2721,Rolando Serrano,19,,13 de noviembre de 1938,Colombia
2722,Jaime Silva,19,,10 de octubre de 1935,Colombia
2723,Hernando Tovar,19,,,Colombia
2724,Mateus Uribe,19,1.82 m,21 de marzo de 1991,Colombia
2725,Carlos Valderrama,19,1.75 m,2 de septiembre de 1961,Colombia
2726,Carlos Valdés,34,1.83 m,22 de mayo de 1985,España
2727,Adolfo Valencia,19,,6 de febrero de 1968,Colombia
2728,Ivan Valenciano,19,,18 de marzo de 1972,Colombia
2729,Camilo Vargas,19,1.85 m,9 de marzo de 1989,Colombia
2730,Leon Villa,19,,12 de enero de 1960,Colombia
2731,Adelmo Vivas,6,,,Argentina
2732,Mario Yepes,19,1.86 m,13 de enero de 1976,Colombia
2733,Cristian Zapata,19,1.89 m,30 de septiembre de 1986,Colombia
2734,Francisco Zuluaga,19,,4 de febrero de 1929,Colombia
2735,Juan Zuñiga,19,1.72 m,14 de diciembre de 1985,Colombia
2736,Brenden Aaronson,35,1.77 m,22 de octubre de 2000,Estados Unidos
2737,Kellyn Acosta,35,1.77 m,24 de julio de 1995,Estados Unidos
2738,Tyler Adams,13,1.75 m,14 de febrero de 1999,Bélgica
2739,Jeff Agoos,35,1.83 m,2 de mayo de 1968,Estados Unidos
2740,Chris Albright,35,1.85 m,14 de enero de 1979,Estados Unidos
2741,Jozy Altidore,35,1.85 m,6 de noviembre de 1989,Estados Unidos
2742,Tom Amrhein,35,,1 de enero de 1911,Estados Unidos
2743,Bob Annis,35,,5 de septiembre de 1928,Estados Unidos
2744,Desmond Armstrong,35,,2 de noviembre de 1964,Estados Unidos
2745,Andrew Auld,35,,26 de enero de 1900,Estados Unidos
2746,Walter Bahr,35,,1 de abril de 1927,Estados Unidos
2747,Marcelo Balboa,35,,8 de agosto de 1967,Estados Unidos
2748,Jimmy Banks,35,,2 de septiembre de 1964,Estados Unidos
2749,DaMarcus Beasley,35,1.70 m,24 de mayo de 1982,Estados Unidos
2750,Kyle Beckerman,35,1.82 m,23 de abril de 1982,Estados Unidos
2751,Alejandro Bedoya,35,1.78 m,29 de abril de 1987,Estados Unidos
2752,Gregg Berhalter,35,1.86 m,1 de agosto de 1973,Estados Unidos
2753,Matt Besler,35,1.83 m,11 de febrero de 1987,Estados Unidos
2754,Brian Bliss,35,,28 de septiembre de 1965,Estados Unidos
2755,Carlos Bocanegra,35,1.84 m,25 de mayo de 1979,Estados Unidos
2756,Mike Bookie,35,,12 de septiembre de 1904,Estados Unidos
2757,Frank Borghi,35,,9 de abril de 1925,Estados Unidos
2758,Jonathan Bornstein,35,1.75 m,7 de noviembre de 1984,Estados Unidos
2759,Michael Bradley,35,1.85 m,31 de julio de 1987,Estados Unidos
2760,John Anthony Brooks,35,1.93 m,28 de enero de 1993,Estados Unidos
2761,Jim Brown,35,,31 de diciembre de 1908,Estados Unidos
2762,Edson Buddle,35,1.85 m,21 de mayo de 1981,Estados Unidos
2763,Mike Burns,35,,14 de septiembre de 1970,Estados Unidos
2764,Paul Caligiuri,35,,9 de marzo de 1964,Estados Unidos
2765,Geoff Cameron,35,1.91 m,11 de julio de 1985,Estados Unidos
2766,Cameron Carter-Vickers,35,1.85 m,31 de diciembre de 1997,Estados Unidos
2767,Timothy Chandler,35,1.86 m,29 de marzo de 1990,Estados Unidos
2768,Steve Cherundolo,35,1.68 m,19 de febrero de 1979,Estados Unidos
2769,Brian Ching,35,1.82 m,24 de mayo de 1978,Estados Unidos
2770,Ricardo Clark,35,1.78 m,10 de febrero de 1983,Estados Unidos
2771,Fernando Clavijo,35,,23 de enero de 1956,Estados Unidos
2772,Charlie Colombo,35,,20 de julio de 1920,Estados Unidos
2773,Jimmy Conrad,35,1.88 m,12 de febrero de 1977,Estados Unidos
2774,Bobby Convey,35,1.73 m,27 de mayo de 1983,Estados Unidos
2775,Geoff Coombes,35,,23 de abril de 1919,Estados Unidos
2776,Neil Covone,35,,31 de agosto de 1969,Estados Unidos
2777,Bob Craddock,35,,5 de septiembre de 1923,Estados Unidos
2778,Ed Czerkiewicz,35,,8 de julio de 1912,Estados Unidos
2779,Brad Davis,35,1.80 m,8 de noviembre de 1981,Estados Unidos
2780,Luca de la Torre,35,1.78 m,23 de mayo de 1998,Estados Unidos
2781,Chad Deering,35,,2 de septiembre de 1970,Estados Unidos
2782,Jay Demerit,35,1.80 m,4 de diciembre de 1979,Estados Unidos
2783,Clint Dempsey,35,1.85 m,9 de marzo de 1983,Estados Unidos
2784,Sergiño Dest,35,1.73 m,3 de noviembre de 2000,Estados Unidos
2785,Nick Di Orio,35,,4 de febrero de 1921,Estados Unidos
2786,Walter Dick,35,,20 de septiembre de 1905,Estados Unidos
2787,Mix Diskerud,35,1.84 m,2 de octubre de 1990,Estados Unidos
2788,Aldo Donelli,35,,22 de julio de 1907,Estados Unidos
2789,Landon Donovan,35,1.73 m,4 de marzo de 1982,Estados Unidos
2790,Thomas Dooley,35,,12 de mayo de 1961,Estados Unidos
2791,Jimmy Douglas,35,,12 de enero de 1898,Estados Unidos
2792,John Doyle,35,,16 de marzo de 1966,Estados Unidos
2793,Maurice Edu,35,1.83 m,18 de abril de 1986,Estados Unidos
2794,Eric Eichmann,74,,7 de mayo de 1965,Suiza
2795,Benny Feilhaber,35,1.75 m,19 de enero de 1985,Estados Unidos
2796,Jesus Ferreira,35,1.75 m,24 de diciembre de 2000,Estados Unidos
2797,Bill Fiedler,35,,10 de enero de 1910,Estados Unidos
2798,Robbie Findley,35,1.75 m,4 de agosto de 1985,Estados Unidos
2799,Tom Florie,35,,6 de septiembre de 1897,Estados Unidos
2800,Brad Friedel,35,1.93 m,18 de mayo de 1971,Estados Unidos
2801,Joe Gaetjens,35,,19 de marzo de 1924,Estados Unidos
2802,Jimmy Gallagher,35,,7 de junio de 1901,Estados Unidos
2803,Gino Gardassanich,35,,26 de noviembre de 1922,Estados Unidos
2804,Jim Gentle,35,,21 de julio de 1904,Estados Unidos
2805,Herculez Gomez,61,1.78 m,6 de abril de 1982,Panamá
2806,Billy Gonsalves,35,,10 de agosto de 1908,Estados Unidos
2807,Omar González,35,1.96 m,11 de octubre de 1988,Estados Unidos
2808,Clarence Goodson,35,1.93 m,17 de mayo de 1982,Estados Unidos
2809,Julian Green,35,1.72 m,6 de junio de 1995,Estados Unidos
2810,Brad Guzan,35,1.93 m,9 de septiembre de 1984,Estados Unidos
2811,Marcus Hahnemann,35,1.92 m,15 de junio de 1972,Estados Unidos
2812,Al Harker,35,,11 de abril de 1910,Estados Unidos
2813,John Harkes,35,,8 de marzo de 1967,Estados Unidos
2814,Frankie Hejduk,35,1.74 m,5 de agosto de 1974,Estados Unidos
2815,Chris Henderson,35,,11 de diciembre de 1970,Estados Unidos
2816,Julius Hjulian,35,,15 de marzo de 1903,Estados Unidos
2817,Stuart Holden,35,1.78 m,1 de agosto de 1985,Estados Unidos
2818,Ethan Horvath,8,1.93 m,9 de junio de 1995,Austria
2819,Tim Howard,35,1.87 m,6 de marzo de 1979,Estados Unidos
2820,Aron Jóhannsson,35,1.84 m,10 de noviembre de 1990,Estados Unidos
2821,Eddie Johnson,35,1.87 m,31 de marzo de 1984,Estados Unidos
2822,Fabian Johnson,35,1.83 m,11 de diciembre de 1987,Estados Unidos
2823,Sean Johnson,35,1.90 m,31 de mayo de 1989,Estados Unidos
2824,Cobi Jones,35,1.70 m,16 de junio de 1970,Estados Unidos
2825,Jermaine Jones,7,1.83 m,16 de julio de 1981,Australia
2826,Kasey Keller,35,1.88 m,29 de noviembre de 1969,Estados Unidos
2827,Harry Keough,35,,15 de noviembre de 1927,Estados Unidos
2828,Frank Klopas,35,,1 de septiembre de 1966,Estados Unidos
2829,Cle Kooiman,35,,3 de julio de 1963,Estados Unidos
2830,Paul Krumpe,35,,4 de marzo de 1963,Estados Unidos
2831,Alexi Lalas,35,,1 de junio de 1970,Estados Unidos
2832,Michael Lapper,35,,28 de agosto de 1970,Estados Unidos
2833,Bill Lehmann,35,,20 de diciembre de 1901,Estados Unidos
2834,Eddie Lewis,35,1.78 m,17 de mayo de 1974,Estados Unidos
2835,Carlos Llamosa,35,1.80 m,30 de junio de 1969,Estados Unidos
2836,Aaron Long,35,1.88 m,12 de octubre de 1992,Estados Unidos
2837,Tom Lynch,35,,,Estados Unidos
2838,Joe Maca,35,,28 de septiembre de 1920,Estados Unidos
2839,Brian Maisonneuve,35,,28 de junio de 1973,Estados Unidos
2840,Joe Martinelli,35,,1 de enero de 1916,Estados Unidos
2841,Pablo Mastroeni,35,1.78 m,29 de agosto de 1976,Estados Unidos
2842,Clint Mathis,35,1.78 m,25 de noviembre de 1976,Estados Unidos
2843,Brian Mcbride,35,1.85 m,19 de junio de 1972,Estados Unidos
2844,Bart Mcghee,35,,30 de abril de 1899,Estados Unidos
2845,Ed Mcilvenny,35,,21 de octubre de 1924,Estados Unidos
2846,Weston McKennie,35,1.85 m,28 de agosto de 1998,Estados Unidos
2847,Bill Mclean,35,,27 de enero de 1904,Estados Unidos
2848,Tony Meola,35,1.85 m,21 de febrero de 1969,Estados Unidos
2849,Joe Max Moore,35,1.75 m,23 de febrero de 1971,Estados Unidos
2850,Shaquell Moore,35,1.80 m,2 de noviembre de 1996,Estados Unidos
2851,George Moorhouse,35,,4 de mayo de 1901,Estados Unidos
2852,Jordan Morris,46,1.83 m,26 de octubre de 1994,Irlanda
2853,Bruce Murray,35,,25 de enero de 1966,Estados Unidos
2854,Yunus Musah,35,1.77 m,29 de noviembre de 2002,Estados Unidos
2855,Werner Nilsen,58,,24 de febrero de 1904,Noruega
2856,John O'Brien,35,1.78 m,29 de agosto de 1977,Estados Unidos
2857,Arnie Oliver,35,,22 de mayo de 1907,Estados Unidos
2858,Ben Olsen,35,1.73 m,3 de mayo de 1977,Estados Unidos
2859,Oguchi Onyewu,35,1.92 m,13 de mayo de 1982,Estados Unidos
2860,Gino Pariani,35,,21 de febrero de 1928,Estados Unidos
2861,Bert Patenaude,35,,4 de noviembre de 1909,Estados Unidos
2862,Hugo Perez,61,,6 de octubre de 1968,Panamá
2863,Peter Pietras,35,,21 de abril de 1908,Estados Unidos
2864,Eddie Pope,35,1.83 m,24 de diciembre de 1973,Estados Unidos
2865,Christian Pulisic,35,1.78 m,18 de septiembre de 1998,Estados Unidos
2866,Preki Radosavljevic,35,1.75 m,24 de junio de 1963,Estados Unidos
2867,Tab Ramos,35,,21 de septiembre de 1966,Estados Unidos
2868,Herman Rapp,35,,1 de enero de 1907,Estados Unidos
