ID JUGADOR;NOMBRE;ID SELECCION;SELECCION
2360;Leggatt, Graham;31;Escocia
2361;Leighton, Jim;31;Escocia
2362;Levein, Craig;31;Escocia
2363;Lorimer, Peter;31;Escocia
2364;Macari, Lou;31;Escocia
2365;Mackay, Dave;31;Escocia
2366;Mackenzie, John;31;Escocia
2367;Malpas, Maurice;31;Escocia
2368;Martin, Fred;31;Escocia
2369;Masson, Don;31;Escocia
2370;Mathers, Davie;31;Escocia
2371;Mcallister, Gary;31;Escocia
2372;Mcavennie, Frank;31;Escocia
2373;Mccall, Stuart;31;Escocia
2374;Mccoist, Alistair;31;Escocia
2375;Mccoll, Ian;31;Escocia
2376;Mcgrain, Danny;31;Escocia
2377;Mcinally, Alan;31;Escocia
2378;Mckimmie, Stewart;31;Escocia
2379;Mckinlay, Billy;31;Escocia
2380;Mckinlay, Tosh;31;Escocia
2381;Mcleish, Alex;31;Escocia
2382;Mcleod, Murdo;31;Escocia
2383;Mcmillan, Ian;31;Escocia
2384;Mcnamara, Jackie;31;Escocia
2385;Mcpherson, David;31;Escocia
2386;Mcqueen, Gordon;31;Escocia
2387;Mcstay, Paul;31;Escocia
2388;Miller, Willie;31;Escocia
2389;Mochan, Neil;31;Escocia
2390;Morgan, Willie;31;Escocia
2391;Mudie, Jackie;31;Escocia
2392;Murray, Jimmy;31;Escocia
2393;Narey, David;31;Escocia
2394;Nicholas, Charlie;31;Escocia
2395;Nicol, Stephen;31;Escocia
2396;Ormond, Willie;31;Escocia
2397;Parker, Alex;31;Escocia
2398;Provan, David;31;Escocia
2399;Rioch, Bruce;31;Escocia
2400;Robertson, Archie;31;Escocia
2401;Robertson, John;31;Escocia
2402;Rough, Alan;31;Escocia
2403;Schaedler, Erich;31;Escocia
2404;Scott, Alex;31;Escocia
2405;Sharp, Graeme;31;Escocia
2406;Souness, Graeme;31;Escocia
2407;Stewart, Jim;31;Escocia
2408;Strachan, Gordon;31;Escocia
2409;Sturrock, Paul;31;Escocia
2410;Sullivan, Neil;31;Escocia
2411;Thomson, Allan;31;Escocia
2412;Turnbull, Eddie;31;Escocia
2413;Wark, John;31;Escocia
2414;Weir, David;31;Escocia
2415;Whyte, Derek;31;Escocia
2416;Wilson, Alex;31;Escocia
2417;Wood, George;31;Escocia
2418;Younger, Tommy;31;Escocia
2419;Alonso, Juan;25;Cuba
2420;Arias, Joaquin;25;Cuba
2421;Ayra, Juan;25;Cuba
2422;Barquin, Jacinto;25;Cuba
2423;Berges, Pedro;25;Cuba
2424;Carvajales, Benito;25;Cuba
2425;Chorens, Manuel;25;Cuba
2426;Fernandez, Tomas;25;Cuba
2427;Ferrer, Pedro;25;Cuba
2428;Magrina, Jose;25;Cuba
2429;Oliveira, Carlos;25;Cuba
2430;Rodriguez, Jose;25;Cuba
2431;Socorro, Hector;25;Cuba
2432;Sosa, Mario;25;Cuba
2433;Tunas, Juan;25;Cuba
2434;Andre, Fritz;40;Haití
2435;Antoine, Eddy;40;Haití
2436;Auguste, Arsene;40;Haití
2437;Austin, Jean-Hubert;40;Haití
2438;Barthelemy, Claude;40;Haití
2439;Bayonne, Pierre;40;Haití
2440;Desir, Jean Claude;40;Haití
2441;Ducoste, Serge;40;Haití
2442;Francillon, Henry;40;Haití
2443;Francois, Guy;40;Haití
2444;Jean-Joseph, Ernst;40;Haití
2445;Joseph, Gerard;40;Haití
2446;Leandre, Fritz;40;Haití
2447;Leandre, Joseph-Marion;40;Haití
2448;Louis, Wilfred;40;Haití
2449;Nazaire, Wilner;40;Haití
2450;Piquant, Wilner;40;Haití
2451;Racine, Serge;40;Haití
2452;Saint-Vil, Guy;40;Haití
2453;Saint-Vil, Roger;40;Haití
2454;Sanon, Emmanuel;40;Haití
2455;Vorbe, Philippe;40;Haití
2456;Adekugbe, Sam;15;Canadá
2457;Borjan, Milan;15;Canadá
2458;Bridge, Ian;15;Canadá
2459;Buchanan, Tajon;15;Canadá
2460;Cavallini, Lucas;15;Canadá
2461;Cornelius, Derek;15;Canadá
2462;David, Jonathan;15;Canadá
2463;Davies, Alphonso;15;Canadá
2464;De Luca, Pasquale;15;Canadá
2465;Dolan, Paul;15;Canadá
2466;Eustaquio, Stephen;15;Canadá
2467;Fraser, Liam;15;Canadá
2468;Gray, Gerry;15;Canadá
2469;Habermann, Sven;15;Canadá
2470;Hoilett, Junior;15;Canadá
2471;Hutchinson, Atiba;15;Canadá
2472;Ion, Gregory;15;Canadá
2473;James, Paul;15;Canadá
2474;Johnston, Alistair;15;Canadá
2475;Kaye, Mark-Anthony;15;Canadá
2476;Koné, Ismaël;15;Canadá
2477;Larin, Cyle;15;Canadá
2478;Laryea, Richie;15;Canadá
2479;Lenarduzzi, Bob;15;Canadá
2480;Lettieri, Tino;15;Canadá
2481;Lowery, James;15;Canadá
2482;Millar, Liam;15;Canadá
2483;Miller, Colin;15;Canadá
2484;Miller, Kamal;15;Canadá
2485;Mitchell, Dale;15;Canadá
2486;Moore, Terence;15;Canadá
2487;Norman, David;15;Canadá
2488;Osorio, Jonathan;15;Canadá
2489;Pakos, George;15;Canadá
2490;Pantemis, James;15;Canadá
2491;Piette, Samuel;15;Canadá
2492;Ragan, Randy;15;Canadá
2493;Samuel, Randy;15;Canadá
2494;Segota, Branko;15;Canadá
2495;St. Clair, Dayne;15;Canadá
2496;Sweeney, Mike;15;Canadá
2497;Ugbo, Ike;15;Canadá
2498;Valentine, Carl;15;Canadá
2499;Vitoria, Steven;15;Canadá
2500;Vrablic, Igor;15;Canadá
2501;Waterman, Joel;15;Canadá
2502;Wilson, Bruce;15;Canadá
2503;Wotherspoon, David;15;Canadá
2504;Blochwitz, Wolfgang;2;Alemania Oriental
2505;Bransch, Bernd;2;Alemania Oriental
2506;Croy, Juergen;2;Alemania Oriental
2507;Ducke, Peter;2;Alemania Oriental
2508;Friese, Werner;2;Alemania Oriental
2509;Fritsche, Joachim;2;Alemania Oriental
2510;Hamann, Erich;2;Alemania Oriental
2511;Hoffmann, Martin;2;Alemania Oriental
2512;Irmscher, Harald;2;Alemania Oriental
2513;Kische, Gerd;2;Alemania Oriental
2514;Kreische, Hans-Juergen;2;Alemania Oriental
2515;Kurbjuweit, Lothar;2;Alemania Oriental
2516;Lauck, Reinhard;2;Alemania Oriental
2517;Loewe, Wolfram;2;Alemania Oriental
2518;Pommerenke, Juergen;2;Alemania Oriental
2519;Schnuphase, Ruediger;2;Alemania Oriental
2520;Seguin, Wolfgang;2;Alemania Oriental
2521;Sparwasser, Juergen;2;Alemania Oriental
2522;Streich, Joachim;2;Alemania Oriental
2523;Vogel, Eberhard;2;Alemania Oriental
2524;Waetzlich, Siegmar;2;Alemania Oriental
2525;Weise, Konrad;2;Alemania Oriental
2526;Allchurch, Ivor;37;Gales
2527;Allchurch, Len;37;Gales
2528;Allen, Joe;37;Gales
2529;Ampadu, Ethan;37;Gales
2530;Baker, Colin;37;Gales
2531;Baker, Tom;37;Gales
2532;Bale, Gareth;37;Gales
2533;Bowen, Dave;37;Gales
2534;Cabango, Ben;37;Gales
2535;Charles, John;37;Gales
2536;Charles, Mel;37;Gales
2537;Colwill, Rubin;37;Gales
2538;Crowe, Vic;37;Gales
2539;Davies, Adam;37;Gales
2540;Davies, Ben;37;Gales
2541;Edwards, Trevor;37;Gales
2542;Elsworthy, John;37;Gales
2543;Gunter, Chris;37;Gales
2544;Harris, Mark;37;Gales
2545;Heennesey, Wayne;37;Gales
2546;Hewitt, Ron;37;Gales
2547;Hopkins, Mel;37;Gales
2548;James, Dan;37;Gales
2549;Johnson, Brennan;37;Gales
2550;Jones, Cliff;37;Gales
2551;Jones, Ken;37;Gales
2552;Kelsey, Jack;37;Gales
2553;Leek, Ken;37;Gales
2554;Levitt, Dylan;37;Gales
2555;Lockyer, Tom;37;Gales
2556;Medwin, Terry;37;Gales
2557;Mepham, Chris;37;Gales
2558;Moore, Kieffer;37;Gales
2559;Morrell, Joe;37;Gales
2560;Ramsey, Aaron;37;Gales
2561;Roberts, Connor;37;Gales
2562;Rodon, Joe;37;Gales
2563;Smith, Matt;37;Gales
2564;Sullivan, Derek;37;Gales
2565;Thomas, Sorba;37;Gales
2566;Vearncombe, Graham;37;Gales
2567;Vernon, Roy;37;Gales
2568;Ward, Danny;37;Gales
2569;Webster, Colin;37;Gales
2570;Williams, Jonny;37;Gales
2571;Williams, Neco;37;Gales
2572;Williams, Stuart;37;Gales
2573;Wilson, Harry;37;Gales
2574;Alexandris, Alekos;39;Grecia
2575;Alexiou, Alexis;39;Grecia
2576;Alexoudis, Alexis;39;Grecia
2577;Apostololakis, Stratos;39;Grecia
2578;Atmatzidis, Elias;39;Grecia
2579;Chalkias, Konstantinos;39;Grecia
2580;Charisteas, Angelos;39;Grecia
2581;Christodoulopoulos, Lazaros;39;Grecia
2582;Dimitriadis, Vasilis;39;Grecia
2583;Fetfatzidis, Ioannis;39;Grecia
2584;Gekas, Theofanis;39;Grecia
2585;Glykos, Panagiotis;39;Grecia
2586;Hantzidis, Minas;39;Grecia
2587;Holebas, José;39;Grecia
2588;Kalitzakis, Giannis;39;Grecia
2589;Kapetanos, Pantelis;39;Grecia
2590;Kapino, Stefanos;39;Grecia
2591;Karagiannis, Vaios;39;Grecia
2592;Karagounis, Georgios;39;Grecia
2593;Karataidis, Kyriakos;39;Grecia
2594;Karkamanis, Christos;39;Grecia
2595;Karnezis, Orestis;39;Grecia
2596;Katsouranis, Konstantinos;39;Grecia
2597;Kofidis, Savvas;39;Grecia
2598;Kolitsidakis, Thanasis;39;Grecia
2599;Kone, Panagiotis;39;Grecia
2600;Kyrgiakos, Sotirios;39;Grecia
2601;Machlas, Nikos;39;Grecia
2602;Malezas, Stelios;39;Grecia
2603;Maniatis, Giannis;39;Grecia
2604;Manolas, Kostas;39;Grecia
2605;Manolas, Stelios;39;Grecia
2606;Marangos, Spiros;39;Grecia
2607;Minou, Antonis;39;Grecia
2608;Mitroglou, Kostas;39;Grecia
2609;Mitropoulos, Tassos;39;Grecia
2610;Moras, Vangelis;39;Grecia
2611;Ninis, Sotiris;39;Grecia
2612;Nioplias, Nikos;39;Grecia
2613;Papadopoulos, Avraam;39;Grecia
2614;Papastathopoulos, Sokratis;39;Grecia
2615;Patsatzoglou, Christos;39;Grecia
2616;Prittas, Athanasios;39;Grecia
2617;Salpingidis, Dimitrios;39;Grecia
2618;Samaras, Georgios;39;Grecia
2619;Samaris, Andreas;39;Grecia
2620;Saravakos, Dimitrios;39;Grecia
2621;Seitaridis, Giourkas;39;Grecia
2622;Sifakis, Michail;39;Grecia
2623;Spiropoulos, Nikos;39;Grecia
2624;Tachtsidis, Panagiotis;39;Grecia
2625;Torosidis, Vasileios;39;Grecia
2626;Tsalouchidis, Giotis;39;Grecia
2627;Tsiantakis, Nikos;39;Grecia
2628;Tzavellas, Giorgios;39;Grecia
2629;Tziolis, Alexandros;39;Grecia
2630;Tzorvas, Alexandros;39;Grecia
2631;Vyntra, Loukas;39;Grecia
2632;Aceros, German;19;Colombia
2633;Aguilar, Abel;19;Colombia
2634;Alvarez, Leonel;19;Colombia
2635;Alvarez Balanta, Eder;19;Colombia
2636;Alzate, Anibal;19;Colombia
2637;Aponte, Carlos;19;Colombia
2638;Arias, Jairo;19;Colombia
2639;Arias, Santiago;19;Colombia
2640;Aristizabal, Victor;19;Colombia
2641;Armero, Pablo;19;Colombia
2642;Asprilla, Faustino;19;Colombia
2643;Bacca, Carlos;19;Colombia
2644;Barrios, Wílmar;19;Colombia
2645;Bermudez, Jorge;19;Colombia
2646;Bolano, Jorge;19;Colombia
2647;Borja, Miguel;19;Colombia
2648;Cabrera, Wilmer;19;Colombia
2649;Calero, Miguel;19;Colombia
2650;Calle, Ignacio;19;Colombia
2651;Carbonero, Carlos;19;Colombia
2652;Cassiani, Geovanis;19;Colombia
2653;Coll, Marcos;19;Colombia
2654;Cordoba, Ivan;19;Colombia
2655;Cordoba, Oscar;19;Colombia
2656;Cortes, Oscar;19;Colombia
2657;Cuadrado, José Fernando;19;Colombia
2658;Cuadrado, Juan Guillermo;19;Colombia
2659;De Avila, Anthony;19;Colombia
2660;Díaz, Farid;19;Colombia
2661;Echeverri, Hector;19;Colombia
2662;Escobar, Andres;19;Colombia
2663;Escobar, Eusebio;19;Colombia
2664;Estrada, Andres;19;Colombia
2665;Estrada, Carlos;19;Colombia
2666;Fajardo, Luis;19;Colombia
2667;Falcao, Radamel;19;Colombia
2668;Gamboa, Delio;19;Colombia
2669;Gaviria, Herman;19;Colombia
2670;Gomez, Gabriel;19;Colombia
2671;Gomez, Gildardo;19;Colombia
2672;Gonzales, Hector;19;Colombia
2673;Gonzales, Jaime;19;Colombia
2674;Guarín, Fredy;19;Colombia
2675;Guerrero, Miguel;19;Colombia
2676;Gutiérrez, Teófilo;19;Colombia
2677;Hernandez, Ruben;19;Colombia
2678;Herrera, Luis;19;Colombia
2679;Higuita, Rene;19;Colombia
2680;Hoyos, Carlos;19;Colombia
2681;Ibarbo, Víctor;19;Colombia
2682;Iguaran, Arnoldo;19;Colombia
2683;Izquierdo, José;19;Colombia
2684;Klinger, Marino;19;Colombia
2685;Lerma, Jefferson;19;Colombia
2686;Lopez, Oscar;19;Colombia
2687;Lozano, John;19;Colombia
2688;Martinez, Jackson;19;Colombia
2689;Mejía, Alexander;19;Colombia
2690;Mendoza, Alexis;19;Colombia
2691;Mina, Yerry;19;Colombia
2692;Mojica, Johan;19;Colombia
2693;Mondragon, Farid;19;Colombia
2694;Moreno, Antonio;19;Colombia
2695;Muriel, Luis;19;Colombia
2696;Murillo, Óscar;19;Colombia
2697;Nino, Eduardo;19;Colombia
2698;Ortiz, Nestor;19;Colombia
2699;Ospina, David;19;Colombia
2700;Palacios, Ever;19;Colombia
2701;Paz, Luis;19;Colombia
2702;Pazo, Jose;19;Colombia
2703;Perea, Luis Carlos;19;Colombia
2704;Perez, Ignacio;19;Colombia
2705;Perez, John;19;Colombia
2706;Perez, Jose;19;Colombia
2707;Perez, Wilson;19;Colombia
2708;Preciado, Leider;19;Colombia
2709;Quintero, Juan;19;Colombia
2710;Rada, Antonio;19;Colombia
2711;Ramos, Adrián;19;Colombia
2712;Redin, Bernardo;19;Colombia
2713;Ricard, Hamilton;19;Colombia
2714;Rincon, Freddy;19;Colombia
2715;Rodríguez, James;19;Colombia
2716;Sánchez, Carlos;19;Colombia
2717;Sánchez, Dávinson;19;Colombia
2718;Sanchez, Efrain;19;Colombia
2719;Santa, Jose;19;Colombia
2720;Serna, Mauricio;19;Colombia
2721;Serrano, Rolando;19;Colombia
2722;Silva, Jaime;19;Colombia
2723;Tovar, Hernando;19;Colombia
2724;Uribe, Mateus;19;Colombia
2725;Valderrama, Carlos;19;Colombia
2726;Valdés, Carlos;19;Colombia
2727;Valencia, Adolfo;19;Colombia
2728;Valenciano, Ivan;19;Colombia
2729;Vargas, Camilo;19;Colombia
2730;Villa, Leon;19;Colombia
2731;Vivas, Adelmo;19;Colombia
2732;Yepes, Mario;19;Colombia
2733;Zapata, Cristian;19;Colombia
2734;Zuluaga, Francisco;19;Colombia
2735;Zuñiga, Juan;19;Colombia
2736;Aaronson, Brenden;35;Estados Unidos
2737;Acosta, Kellyn;35;Estados Unidos
2738;Adams, Tyler;35;Estados Unidos
2739;Agoos, Jeff;35;Estados Unidos
2740;Albright, Chris;35;Estados Unidos
2741;Altidore, Jozy;35;Estados Unidos
2742;Amrhein, Tom;35;Estados Unidos
2743;Annis, Bob;35;Estados Unidos
2744;Armstrong, Desmond;35;Estados Unidos
2745;Auld, Andrew;35;Estados Unidos
2746;Bahr, Walter;35;Estados Unidos
2747;Balboa, Marcelo;35;Estados Unidos
2748;Banks, Jimmy;35;Estados Unidos
2749;Beasley, DaMarcus;35;Estados Unidos
2750;Beckerman, Kyle;35;Estados Unidos
2751;Bedoya, Alejandro;35;Estados Unidos
2752;Berhalter, Gregg;35;Estados Unidos
2753;Besler, Matt;35;Estados Unidos
2754;Bliss, Brian;35;Estados Unidos
2755;Bocanegra, Carlos;35;Estados Unidos
2756;Bookie, Mike;35;Estados Unidos
2757;Borghi, Frank;35;Estados Unidos
2758;Bornstein, Jonathan;35;Estados Unidos
2759;Bradley, Michael;35;Estados Unidos
2760;Brooks, John Anthony;35;Estados Unidos
2761;Brown, Jim;35;Estados Unidos
2762;Buddle, Edson;35;Estados Unidos
2763;Burns, Mike;35;Estados Unidos
2764;Caligiuri, Paul;35;Estados Unidos
2765;Cameron, Geoff;35;Estados Unidos
2766;Carter-Vickers, Cameron;35;Estados Unidos
2767;Chandler, Timothy;35;Estados Unidos
2768;Cherundolo, Steve;35;Estados Unidos
2769;Ching, Brian;35;Estados Unidos
2770;Clark, Ricardo;35;Estados Unidos
2771;Clavijo, Fernando;35;Estados Unidos
2772;Colombo, Charlie;35;Estados Unidos
2773;Conrad, Jimmy;35;Estados Unidos
2774;Convey, Bobby;35;Estados Unidos
2775;Coombes, Geoff;35;Estados Unidos
2776;Covone, Neil;35;Estados Unidos
2777;Craddock, Bob;35;Estados Unidos
2778;Czerkiewicz, Ed;35;Estados Unidos
2779;Davis, Brad;35;Estados Unidos
2780;de la Torre, Luca;35;Estados Unidos
2781;Deering, Chad;35;Estados Unidos
2782;Demerit, Jay;35;Estados Unidos
2783;Dempsey, Clint;35;Estados Unidos
2784;Dest, Sergiño;35;Estados Unidos
2785;Di Orio, Nick;35;Estados Unidos
2786;Dick, Walter;35;Estados Unidos
2787;Diskerud, Mix;35;Estados Unidos
2788;Donelli, Aldo;35;Estados Unidos
2789;Donovan, Landon;35;Estados Unidos
2790;Dooley, Thomas;35;Estados Unidos
2791;Douglas, Jimmy;35;Estados Unidos
2792;Doyle, John;35;Estados Unidos
2793;Edu, Maurice;35;Estados Unidos
2794;Eichmann, Eric;35;Estados Unidos
2795;Feilhaber, Benny;35;Estados Unidos
2796;Ferreira, Jesus;35;Estados Unidos
2797;Fiedler, Bill;35;Estados Unidos
2798;Findley, Robbie;35;Estados Unidos
2799;Florie, Tom;35;Estados Unidos
2800;Friedel, Brad;35;Estados Unidos
2801;Gaetjens, Joe;35;Estados Unidos
2802;Gallagher, Jimmy;35;Estados Unidos
2803;Gardassanich, Gino;35;Estados Unidos
2804;Gentle, Jim;35;Estados Unidos
2805;Gomez, Herculez;35;Estados Unidos
2806;Gonsalves, Billy;35;Estados Unidos
2807;González, Omar;35;Estados Unidos
2808;Goodson, Clarence;35;Estados Unidos
2809;Green, Julian;35;Estados Unidos
2810;Guzan, Brad;35;Estados Unidos
2811;Hahnemann, Marcus;35;Estados Unidos
2812;Harker, Al;35;Estados Unidos
2813;Harkes, John;35;Estados Unidos
2814;Hejduk, Frankie;35;Estados Unidos
2815;Henderson, Chris;35;Estados Unidos
2816;Hjulian, Julius;35;Estados Unidos
2817;Holden, Stuart;35;Estados Unidos
2818;Horvath, Ethan;35;Estados Unidos
2819;Howard, Tim;35;Estados Unidos
2820;Jóhannsson, Aron;35;Estados Unidos
2821;Johnson, Eddie;35;Estados Unidos
2822;Johnson, Fabian;35;Estados Unidos
2823;Johnson, Sean;35;Estados Unidos
2824;Jones, Cobi;35;Estados Unidos
2825;Jones, Jermaine;35;Estados Unidos
2826;Keller, Kasey;35;Estados Unidos
2827;Keough, Harry;35;Estados Unidos
2828;Klopas, Frank;35;Estados Unidos
2829;Kooiman, Cle;35;Estados Unidos
2830;Krumpe, Paul;35;Estados Unidos
2831;Lalas, Alexi;35;Estados Unidos
2832;Lapper, Michael;35;Estados Unidos
2833;Lehmann, Bill;35;Estados Unidos
2834;Lewis, Eddie;35;Estados Unidos
2835;Llamosa, Carlos;35;Estados Unidos
2836;Long, Aaron;35;Estados Unidos
2837;Lynch, Tom;35;Estados Unidos
2838;Maca, Joe;35;Estados Unidos
2839;Maisonneuve, Brian;35;Estados Unidos
2840;Martinelli, Joe;35;Estados Unidos
2841;Mastroeni, Pablo;35;Estados Unidos
2842;Mathis, Clint;35;Estados Unidos
2843;Mcbride, Brian;35;Estados Unidos
2844;Mcghee, Bart;35;Estados Unidos
2845;Mcilvenny, Ed;35;Estados Unidos
2846;McKennie, Weston;35;Estados Unidos
2847;Mclean, Bill;35;Estados Unidos
2848;Meola, Tony;35;Estados Unidos
2849;Moore, Joe Max;35;Estados Unidos
2850;Moore, Shaquell;35;Estados Unidos
2851;Moorhouse, George;35;Estados Unidos
2852;Morris, Jordan;35;Estados Unidos
2853;Murray, Bruce;35;Estados Unidos
2854;Musah, Yunus;35;Estados Unidos
2855;Nilsen, Werner;35;Estados Unidos
2856;O'Brien, John;35;Estados Unidos
2857;Oliver, Arnie;35;Estados Unidos
2858;Olsen, Ben;35;Estados Unidos
2859;Onyewu, Oguchi;35;Estados Unidos
2860;Pariani, Gino;35;Estados Unidos
2861;Patenaude, Bert;35;Estados Unidos
2862;Perez, Hugo;35;Estados Unidos
2863;Pietras, Peter;35;Estados Unidos
2864;Pope, Eddie;35;Estados Unidos
2865;Pulisic, Christian;35;Estados Unidos
2866;Radosavljevic, Preki;35;Estados Unidos
2867;Ramos, Tab;35;Estados Unidos
2868;Rapp, Herman;35;Estados Unidos
2869;Ream, Tim;35;Estados Unidos
2870;Regis, David;35;Estados Unidos
2871;Reyna, Claudio;35;Estados Unidos
2872;Reyna, Giovanni;35;Estados Unidos
2873;Rimando, Nick;35;Estados Unidos
2874;Robinson, Antonee;35;Estados Unidos
2875;Roldan, Cristian;35;Estados Unidos
2876;Ryan, Francis;35;Estados Unidos
2877;Sanneh, Tony;35;Estados Unidos
2878;Sargent, Josh;35;Estados Unidos
2879;Scally, Joe;35;Estados Unidos
2880;Slone, Phil;35;Estados Unidos
2881;Sommer, Juergen;35;Estados Unidos
2882;Sorber, Michael;35;Estados Unidos
2883;Souza, Ed;35;Estados Unidos
2884;Souza, John;35;Estados Unidos
2885;Spector, Jonathan;35;Estados Unidos
2886;Stewart, Earnie;35;Estados Unidos
2887;Stollmeyer, John;35;Estados Unidos
2888;Sullivan, Christopher;35;Estados Unidos
2889;Torres, Francisco;35;Estados Unidos
2890;Tracey, Ralph;35;Estados Unidos
2891;Trittschuh, Steve;35;Estados Unidos
2892;Turner, Matt;35;Estados Unidos
2893;Vanole, David;35;Estados Unidos
2894;Vaughn, Frank;35;Estados Unidos
2895;Vermes, Peter;35;Estados Unidos
2896;Wallace, Frank;35;Estados Unidos
2897;Weah, Tim;35;Estados Unidos
2898;Wegerle, Roy;35;Estados Unidos
2899;Windischmann, Michael;35;Estados Unidos
2900;Wolanin, Adam;35;Estados Unidos
2901;Wolff, Josh;35;Estados Unidos
2902;Wondolowski, Chris;35;Estados Unidos
2903;Wood, Alexander;35;Estados Unidos
2904;Wright, Haji;35;Estados Unidos
2905;Wynalda, Eric;35;Estados Unidos
2906;Yedlin, DeAndre;35;Estados Unidos
2907;Zimmerman, Walker;35;Estados Unidos
2908;Zusi, Graham;35;Estados Unidos
2909;Abadzhiev, Stefan;12;Bulgaria
2910;Aladzhov, Stefan;12;Bulgaria
2911;Aleksandrov, Petar;12;Bulgaria
2912;Andonov, Ivaylo;12;Bulgaria
2913;Apostolov, Vidin;12;Bulgaria
2914;Arabov, Nikolai;12;Bulgaria
2915;Asparukhov, Georgi;12;Bulgaria
2916;Bachev, Georgi;12;Bulgaria
2917;Balakov, Krassimir;12;Bulgaria
2918;Bonev, Hristo;12;Bulgaria
2919;Borimirov, Daniel;12;Bulgaria
2920;Borisov, Krasimir;12;Bulgaria
2921;Davidov, Ivan;12;Bulgaria
2922;Denev, Georgi;12;Bulgaria
2923;Dermendzhiev, Dinko;12;Bulgaria
2924;Deyanov, Ivan;12;Bulgaria
2925;Diev, Todor;12;Bulgaria
2926;Dimitrov, Georgi;12;Bulgaria
2927;Dimitrov, Ivan;12;Bulgaria
2928;Dimitrov, Pantelei;12;Bulgaria
2929;Dimov, Dimitar;12;Bulgaria
2930;Dragolov, Vasil;12;Bulgaria
2931;Dyakov, Ilia;12;Bulgaria
2932;Gaganelov, Boris;12;Bulgaria
2933;Gaidarski, Milko;12;Bulgaria
2934;Genchev, Boncho;12;Bulgaria
2935;Georgiev, Georgi;12;Bulgaria
2936;Getov, Plamen;12;Bulgaria
2937;Ginchev, Gosho;12;Bulgaria
2938;Goranov, Rumen;12;Bulgaria
2939;Gospodinov, Zhivko;12;Bulgaria
2940;Grigorov, Bozhidar;12;Bulgaria
2941;Houbchev, Petar;12;Bulgaria
2942;Hristov, Marian;12;Bulgaria
2943;Iliev, Hristo;12;Bulgaria
2944;Iliev, Ilian;12;Bulgaria
2945;Iliev, Nikolai;12;Bulgaria
2946;Iskrenov, Bozhidar;12;Bulgaria
2947;Ivanov, Georgi;12;Bulgaria
2948;Ivanov, Ivan;12;Bulgaria
2949;Ivanov, Trifon;12;Bulgaria
2950;Ivkov, Kiril;12;Bulgaria
2951;Kamenski, Georgi;12;Bulgaria
2952;Kirilov, Rosen;12;Bulgaria
2953;Kiryakov, Ilian;12;Bulgaria
2954;Kishishev, Radostin;12;Bulgaria
2955;Kitov, Stoyan;12;Bulgaria
2956;Kolev, Bozhil;12;Bulgaria
2957;Kolev, Hristo;12;Bulgaria
2958;Kolev, Ivan;12;Bulgaria
2959;Kolev, Todor;12;Bulgaria
2960;Kostadinov, Emil;12;Bulgaria
2961;Kostadinov, Kostadin;12;Bulgaria
2962;Kostov, Aleksandar;12;Bulgaria
2963;Kostov, Dimitar;12;Bulgaria
2964;Kotkov, Nikola;12;Bulgaria
2965;Kovachev, Nikola;12;Bulgaria
2966;Kremenliev, Emil;12;Bulgaria
2967;Largov, Dimitar;12;Bulgaria
2968;Letchkov, Iordan;12;Bulgaria
2969;Marashliev, Dimitar;12;Bulgaria
2970;Markov, Aleksandar;12;Bulgaria
2971;Markov, Plamen;12;Bulgaria
2972;Metodiev, Vasil;12;Bulgaria
2973;Mikhailov, Atanas;12;Bulgaria
2974;Mikhailov, Borislav;12;Bulgaria
2975;Mikhtarski, Petar;12;Bulgaria
2976;Milanov, Kiril;12;Bulgaria
2977;Mitkov, Vasil;12;Bulgaria
2978;Mladenov, Stoicho;12;Bulgaria
2979;Naidenov, Georgi;12;Bulgaria
2980;Nankov, Anatoli;12;Bulgaria
2981;Nikodimov, Asparukh;12;Bulgaria
2982;Nikolov, Georgi;12;Bulgaria
2983;Nikolov, Plamen;12;Bulgaria
2984;Panayotov, Panayot;12;Bulgaria
2985;Panov, Pavel;12;Bulgaria
2986;Parchanov, Nikola;12;Bulgaria
2987;Pashev, Atanas;12;Bulgaria
2988;Penev, Dimitar;12;Bulgaria
2989;Penev, Luboslav;12;Bulgaria
2990;Petkov, Ivaylo;12;Bulgaria
2991;Petkov, Milen;12;Bulgaria
2992;Petrov, Petar;12;Bulgaria
2993;Popov, Georgi;12;Bulgaria
2994;Rakarov, Kiril;12;Bulgaria
2995;Sadkov, Ayan;12;Bulgaria
2996;Shalamanov, Aleksandar;12;Bulgaria
2997;Simeonov, Simeon;12;Bulgaria
2998;Sirakov, Nasko;12;Bulgaria
2999;Sokolov, Georgi;12;Bulgaria
3000;Staikov, Stefan;12;Bulgaria
3001;Stoichkov, Hristo;12;Bulgaria
3002;Stoilov, Stoicho;12;Bulgaria
3003;Stoyanov, Ivan;12;Bulgaria
3004;Tsvetanov, Tsanko;12;Bulgaria
3005;Valov, Ilia;12;Bulgaria
3006;Vasilev, Mladen;12;Bulgaria
3007;Vasilev, Tsonyo;12;Bulgaria
3008;Velichkov, Boycho;12;Bulgaria
3009;Velichkov, Petar;12;Bulgaria
3010;Velichkov, Stefan;12;Bulgaria
3011;Voinov, Voin;12;Bulgaria
3012;Vutsov, Ivan;12;Bulgaria
3013;Yakimov, Dimitar;12;Bulgaria
3014;Yanchovski, Evgeni;12;Bulgaria
3015;Yankov, Zlatko;12;Bulgaria
