anio,id_partido_str,equipo,jugador,minuto,es_penal,es_autogol
1970,1970_g4_5,Perú,Teofilo Cubillas,44,NO,NO
1970,1970_g4_6,Bulgaria,Dobromir Zhechev,40,NO,NO
1970,1970_g4_6,Marruecos,Mahjoub Ghazouani,61,NO,NO
1970,1970_r_,Alemania Occidental,Franz Beckenbauer,68,NO,NO
1970,1970_r_,Alemania Occidental,Uwe Seeler,76,NO,NO
1970,1970_r_,Alemania Occidental,Gerd Mueller,108,NO,NO
1970,1970_r_,Inglaterra,Alan Mullery,31,NO,NO
1970,1970_r_,Inglaterra,Martin Peters,49,NO,NO
1970,1970_r_,Brasil,Rivelino,11,NO,NO
1970,1970_r_,Brasil,Tostao,15,NO,NO
1970,1970_r_,Brasil,Tostao,52,NO,NO
1970,1970_r_,Brasil,Jairzinho,75,NO,NO
1970,1970_r_,Perú,Alberto Gallardo,28,NO,NO
1970,1970_r_,Perú,Teofilo Cubillas,70,NO,NO
1970,1970_r_,Italia,Gustavo Pena,25,NO,SI
1970,1970_r_,Italia,Gigi Riva,63,NO,NO
1970,1970_r_,Italia,Gianni Rivera,70,NO,NO
1970,1970_r_,Italia,Gigi Riva,76,NO,NO
1970,1970_r_,México,Jose Gonzalez,13,NO,NO
1970,1970_r_,Uruguay,Victor Esparrago,116,NO,NO
1970,1970_r_,Italia,Roberto Boninsegna,8,NO,NO
1970,1970_r_,Italia,Tarcisio Burgnich,98,NO,NO
1970,1970_r_,Italia,Gigi Riva,104,NO,NO
1970,1970_r_,Italia,Gianni Rivera,111,NO,NO
1970,1970_r_,Alemania Occidental,Karl-Heinz Schnellinger,90,NO,NO
1970,1970_r_,Alemania Occidental,Gerd Mueller,94,NO,NO
1970,1970_r_,Alemania Occidental,Gerd Mueller,110,NO,NO
1970,1970_r_,Uruguay,Luis Cubilla,19,NO,NO
1970,1970_r_,Brasil,Clodoaldo,44,NO,NO
1970,1970_r_,Brasil,Jairzinho,76,NO,NO
1970,1970_r_,Brasil,Rivelino,89,NO,NO
1970,1970_r_,Alemania Occidental,Wolfgang Overath,26,NO,NO
1970,1970_r_,Brasil,Pelé,18,NO,NO
1970,1970_r_,Brasil,Gerson,66,NO,NO
1970,1970_r_,Brasil,Jairzinho,71,NO,NO
1970,1970_r_,Brasil,Carlos Alberto,86,NO,NO
1970,1970_r_,Italia,Roberto Boninsegna,37,NO,NO
