anio,id_partido_str,equipo,jugador,minuto,es_penal,es_autogol
1958,1958_g3_5,Hungría,Lajos Tichy,46,NO,NO
1958,1958_g3_5,Hungría,Karoly Sandor,54,NO,NO
1958,1958_g3_5,Hungría,Jozsef Bencsis,69,NO,NO
1958,1958_g3_7,Gales,Ivor Allchurch,35,NO,NO
1958,1958_g3_7,Gales,Terry Medwin,76,NO,NO
1958,1958_g3_7,Hungría,Lajos Tichy,33,NO,NO
1958,1958_g4_1,Brasil,Jose Altafini,38,NO,NO
1958,1958_g4_1,Brasil,Nilton Santos,49,NO,NO
1958,1958_g4_1,Brasil,Jose Altafini,89,NO,NO
1958,1958_g4_2,URSS,Nikita Simonyan,13,NO,NO
1958,1958_g4_2,URSS,Aleksandr Ivanov,55,NO,NO
1958,1958_g4_2,Inglaterra,Derek Kevan,66,NO,NO
1958,1958_g4_2,Inglaterra,Tom Finney,85,SI,NO
1958,1958_g4_4,URSS,Anatoli Ilyin,15,NO,NO
1958,1958_g4_4,URSS,Valentin Ivanov,63,NO,NO
1958,1958_g4_5,Brasil,Vava,3,NO,NO
1958,1958_g4_5,Brasil,Vava,77,NO,NO
1958,1958_g4_6,Inglaterra,John Haynes,56,NO,NO
1958,1958_g4_6,Inglaterra,Derek Kevan,73,NO,NO
1958,1958_g4_6,Austria,Karl Koller,16,NO,NO
1958,1958_g4_6,Austria,Alfred Koerner,70,NO,NO
1958,1958_g4_7,URSS,Anatoli Ilyin,68,NO,NO
1958,1958_r_,Alemania Occidental,Helmut Rahn,12,NO,NO
1958,1958_r_,Brasil,Pelé,66,NO,NO
1958,1958_r_,Francia,Maryan Wisnieski,22,NO,NO
1958,1958_r_,Francia,Just Fontaine,55,NO,NO
1958,1958_r_,Francia,Just Fontaine,63,NO,NO
1958,1958_r_,Francia,Roger Piantoni,68,NO,NO
1958,1958_r_,Suecia,Kurt Hamrin,49,NO,NO
1958,1958_r_,Suecia,Agne Simonsson,88,NO,NO
1958,1958_r_,Alemania Occidental,Hans Schaefer,24,NO,NO
1958,1958_r_,Suecia,Lennart Skoglund,32,NO,NO
1958,1958_r_,Suecia,Gunnar Gren,81,NO,NO
1958,1958_r_,Suecia,Kurt Hamrin,88,NO,NO
1958,1958_r_,Francia,Just Fontaine,9,NO,NO
1958,1958_r_,Francia,Roger Piantoni,83,NO,NO
1958,1958_r_,Brasil,Vava,2,NO,NO
1958,1958_r_,Brasil,Didi,39,NO,NO
1958,1958_r_,Brasil,Pelé,52,NO,NO
1958,1958_r_,Brasil,Pelé,64,NO,NO
1958,1958_r_,Brasil,Pelé,75,NO,NO
1958,1958_r_,Alemania Occidental,Hans Ciesclarczyk,18,NO,NO
1958,1958_r_,Alemania Occidental,Helmut Rahn,52,NO,NO
1958,1958_r_,Alemania Occidental,Hans Schaefer,84,NO,NO
1958,1958_r_,Francia,Just Fontaine,16,NO,NO
1958,1958_r_,Francia,Raymond Kopa,27,SI,NO
1958,1958_r_,Francia,Just Fontaine,36,NO,NO
1958,1958_r_,Francia,Yvon Douis,50,NO,NO
1958,1958_r_,Francia,Just Fontaine,78,NO,NO
1958,1958_r_,Francia,Just Fontaine,89,NO,NO
1958,1958_r_,Suecia,Nils Liedholm,4,NO,NO
1958,1958_r_,Suecia,Agne Simonsson,80,NO,NO
1958,1958_r_,Brasil,Vava,9,NO,NO
1958,1958_r_,Brasil,Vava,32,NO,NO
1958,1958_r_,Brasil,Pelé,55,NO,NO
1958,1958_r_,Brasil,Zagallo,68,NO,NO
1958,1958_r_,Brasil,Pelé,90,NO,NO
