anio,id_partido_str,num_partido,num_partido_seq,fuente,fecha,etapa,local,visitante,goles_local,goles_visitante,tiempo_extra,penales,penales_local,penales_visitante
2014,2014_gH_6,6,48,grupo_H,26-Jun-2014,Grupo H,Argelia,Rusia,1,1,NO,NO,,
2014,2014_r_1,1,49,resultados,12-Jun-2014,"1ra Ronda, Grupo A",Brasil,Croacia,3,1,NO,NO,,
2014,2014_r_2,2,50,resultados,13-Jun-2014,"1ra Ronda, Grupo A",México,Camerún,1,0,NO,NO,,
2014,2014_r_3,3,51,resultados,13-Jun-2014,"1ra Ronda, Grupo B",España,Paises Bajos,1,5,NO,NO,,
2014,2014_r_4,4,52,resultados,13-Jun-2014,"1ra Ronda, Grupo B",Chile,Australia,3,1,NO,NO,,
2014,2014_r_5,5,53,resultados,14-Jun-2014,"1ra Ronda, Grupo C",Colombia,Grecia,3,0,NO,NO,,
2014,2014_r_6,6,54,resultados,14-Jun-2014,"1ra Ronda, Grupo C",Costa de Marfil,Japón,2,1,NO,NO,,
2014,2014_r_7,7,55,resultados,14-Jun-2014,"1ra Ronda, Grupo D",Uruguay,Costa Rica,1,3,NO,NO,,
2014,2014_r_8,8,56,resultados,14-Jun-2014,"1ra Ronda, Grupo D",Inglaterra,Italia,1,2,NO,NO,,
2014,2014_r_9,9,57,resultados,15-Jun-2014,"1ra Ronda, Grupo E",Suiza,Ecuador,2,1,NO,NO,,
2014,2014_r_10,10,58,resultados,15-Jun-2014,"1ra Ronda, Grupo E",Francia,Honduras,3,0,NO,NO,,
2014,2014_r_11,11,59,resultados,15-Jun-2014,"1ra Ronda, Grupo F",Argentina,Bosnia-Herzegovina,2,1,NO,NO,,
2014,2014_r_12,12,60,resultados,16-Jun-2014,"1ra Ronda, Grupo F",Irán,Nigeria,0,0,NO,NO,,
2014,2014_r_13,13,61,resultados,16-Jun-2014,"1ra Ronda, Grupo G",Alemania,Portugal,4,0,NO,NO,,
2014,2014_r_14,14,62,resultados,16-Jun-2014,"1ra Ronda, Grupo G",Ghana,Estados Unidos,1,2,NO,NO,,
2014,2014_r_15,15,63,resultados,17-Jun-2014,"1ra Ronda, Grupo H",Bélgica,Argelia,2,1,NO,NO,,
2014,2014_r_16,16,64,resultados,17-Jun-2014,"1ra Ronda, Grupo H",Rusia,Corea del Sur,1,1,NO,NO,,
2014,2014_r_17,17,65,resultados,17-Jun-2014,"1ra Ronda, Grupo A",Brasil,México,0,0,NO,NO,,
2014,2014_r_18,18,66,resultados,18-Jun-2014,"1ra Ronda, Grupo A",Camerún,Croacia,0,4,NO,NO,,
2014,2014_r_19,19,67,resultados,18-Jun-2014,"1ra Ronda, Grupo B",España,Chile,0,2,NO,NO,,
2014,2014_r_20,20,68,resultados,18-Jun-2014,"1ra Ronda, Grupo B",Australia,Paises Bajos,2,3,NO,NO,,
2014,2014_r_21,21,69,resultados,19-Jun-2014,"1ra Ronda, Grupo C",Colombia,Costa de Marfil,2,1,NO,NO,,
2014,2014_r_22,22,70,resultados,19-Jun-2014,"1ra Ronda, Grupo C",Japón,Grecia,0,0,NO,NO,,
2014,2014_r_23,23,71,resultados,19-Jun-2014,"1ra Ronda, Grupo D",Uruguay,Inglaterra,2,1,NO,NO,,
2014,2014_r_24,24,72,resultados,20-Jun-2014,"1ra Ronda, Grupo D",Italia,Costa Rica,0,1,NO,NO,,
2014,2014_r_25,25,73,resultados,20-Jun-2014,"1ra Ronda, Grupo E",Suiza,Francia,2,5,NO,NO,,
2014,2014_r_26,26,74,resultados,20-Jun-2014,"1ra Ronda, Grupo E",Honduras,Ecuador,1,2,NO,NO,,
2014,2014_r_27,27,75,resultados,21-Jun-2014,"1ra Ronda, Grupo F",Argentina,Irán,1,0,NO,NO,,
2014,2014_r_28,28,76,resultados,21-Jun-2014,"1ra Ronda, Grupo F",Nigeria,Bosnia-Herzegovina,1,0,NO,NO,,
2014,2014_r_29,29,77,resultados,21-Jun-2014,"1ra Ronda, Grupo G",Alemania,Ghana,2,2,NO,NO,,
2014,2014_r_30,30,78,resultados,22-Jun-2014,"1ra Ronda, Grupo G",Estados Unidos,Portugal,2,2,NO,NO,,
2014,2014_r_31,31,79,resultados,22-Jun-2014,"1ra Ronda, Grupo H",Bélgica,Rusia,1,0,NO,NO,,
2014,2014_r_32,32,80,resultados,22-Jun-2014,"1ra Ronda, Grupo H",Corea del Sur,Argelia,2,4,NO,NO,,
2014,2014_r_33,33,81,resultados,23-Jun-2014,"1ra Ronda, Grupo A",Camerún,Brasil,1,4,NO,NO,,
2014,2014_r_34,34,82,resultados,23-Jun-2014,"1ra Ronda, Grupo A",Croacia,México,1,3,NO,NO,,
2014,2014_r_35,35,83,resultados,23-Jun-2014,"1ra Ronda, Grupo B",Australia,España,0,3,NO,NO,,
2014,2014_r_36,36,84,resultados,23-Jun-2014,"1ra Ronda, Grupo B",Paises Bajos,Chile,2,0,NO,NO,,
2014,2014_r_37,37,85,resultados,24-Jun-2014,"1ra Ronda, Grupo C",Japón,Colombia,1,4,NO,NO,,
2014,2014_r_38,38,86,resultados,24-Jun-2014,"1ra Ronda, Grupo C",Grecia,Costa de Marfil,2,1,NO,NO,,
2014,2014_r_39,39,87,resultados,24-Jun-2014,"1ra Ronda, Grupo D",Italia,Uruguay,0,1,NO,NO,,
2014,2014_r_40,40,88,resultados,24-Jun-2014,"1ra Ronda, Grupo D",Costa Rica,Inglaterra,0,0,NO,NO,,
2014,2014_r_41,41,89,resultados,25-Jun-2014,"1ra Ronda, Grupo E",Honduras,Suiza,0,3,NO,NO,,
2014,2014_r_42,42,90,resultados,25-Jun-2014,"1ra Ronda, Grupo E",Ecuador,Francia,0,0,NO,NO,,
2014,2014_r_43,43,91,resultados,25-Jun-2014,"1ra Ronda, Grupo F",Nigeria,Argentina,2,3,NO,NO,,
2014,2014_r_44,44,92,resultados,25-Jun-2014,"1ra Ronda, Grupo F",Bosnia-Herzegovina,Irán,3,1,NO,NO,,
2014,2014_r_45,45,93,resultados,26-Jun-2014,"1ra Ronda, Grupo G",Estados Unidos,Alemania,0,1,NO,NO,,
2014,2014_r_46,46,94,resultados,26-Jun-2014,"1ra Ronda, Grupo G",Portugal,Ghana,2,1,NO,NO,,
2014,2014_r_47,47,95,resultados,26-Jun-2014,"1ra Ronda, Grupo H",Corea del Sur,Bélgica,0,1,NO,NO,,
2014,2014_r_48,48,96,resultados,26-Jun-2014,"1ra Ronda, Grupo H",Argelia,Rusia,1,1,NO,NO,,
2014,2014_r_49,49,97,resultados,28-Jun-2014,Octavos,Brasil,Chile,1,1,SI,SI,3,2
2014,2014_r_50,50,98,resultados,28-Jun-2014,Octavos,Colombia,Uruguay,2,0,NO,NO,,
2014,2014_r_51,51,99,resultados,29-Jun-2014,Octavos,Paises Bajos,México,2,1,NO,NO,,
2014,2014_r_52,52,100,resultados,29-Jun-2014,Octavos,Costa Rica,Grecia,1,1,SI,SI,5,3
2014,2014_r_53,53,101,resultados,30-Jun-2014,Octavos,Francia,Nigeria,2,0,NO,NO,,
2014,2014_r_54,54,102,resultados,30-Jun-2014,Octavos,Alemania,Argelia,2,1,SI,NO,,
2014,2014_r_55,55,103,resultados,01-Jul-2014,Octavos,Argentina,Suiza,1,0,SI,NO,,
2014,2014_r_56,56,104,resultados,01-Jul-2014,Octavos,Bélgica,Estados Unidos,2,1,SI,NO,,
2014,2014_r_57,57,105,resultados,04-Jul-2014,Cuartos,Brasil,Colombia,2,1,NO,NO,,
2014,2014_r_58,58,106,resultados,04-Jul-2014,Cuartos,Francia,Alemania,0,1,NO,NO,,
2014,2014_r_59,59,107,resultados,05-Jul-2014,Cuartos,Paises Bajos,Costa Rica,0,0,SI,SI,4,3
2014,2014_r_60,60,108,resultados,05-Jul-2014,Cuartos,Argentina,Bélgica,1,0,NO,NO,,
2014,2014_r_61,61,109,resultados,08-Jul-2014,Semis,Brasil,Alemania,1,7,NO,NO,,
2014,2014_r_62,62,110,resultados,09-Jul-2014,Semis,Paises Bajos,Argentina,0,0,SI,SI,2,4
2014,2014_r_63,63,111,resultados,12-Jul-2014,3er Puesto,Brasil,Paises Bajos,0,3,NO,NO,,
2014,2014_r_64,64,112,resultados,13-Jul-2014,Final,Alemania,Argentina,1,0,SI,NO,,
