anio,id_partido_str,num_partido,num_partido_seq,fuente,fecha,etapa,local,visitante,goles_local,goles_visitante,tiempo_extra,penales,penales_local,penales_visitante
1978,1978_gB_1,1,31,grupo_B,14-Jun-1978,Grupo B,Argentina,Polonia,2,0,NO,NO,,
1978,1978_gB_2,2,32,grupo_B,14-Jun-1978,Grupo B,Brasil,Perú,3,0,NO,NO,,
1978,1978_gB_3,3,33,grupo_B,18-Jun-1978,Grupo B,Argentina,Brasil,0,0,NO,NO,,
1978,1978_gB_4,4,34,grupo_B,18-Jun-1978,Grupo B,Polonia,Perú,1,0,NO,NO,,
1978,1978_gB_5,5,35,grupo_B,21-Jun-1978,Grupo B,Argentina,Perú,6,0,NO,NO,,
1978,1978_gB_6,6,36,grupo_B,21-Jun-1978,Grupo B,Brasil,Polonia,3,1,NO,NO,,
1978,1978_r_1,1,37,resultados,01-Jun-1978,"1ra Ronda, Grupo 2",Alemania Occidental,Polonia,0,0,NO,NO,,
1978,1978_r_2,2,38,resultados,02-Jun-1978,"1ra Ronda, Grupo 2",Túnez,México,3,1,NO,NO,,
1978,1978_r_3,3,39,resultados,02-Jun-1978,"1ra Ronda, Grupo 1",Italia,Francia,2,1,NO,NO,,
1978,1978_r_4,4,40,resultados,02-Jun-1978,"1ra Ronda, Grupo 1",Argentina,Hungría,2,1,NO,NO,,
1978,1978_r_5,5,41,resultados,03-Jun-1978,"1ra Ronda, Grupo 4",Paises Bajos,Irán,3,0,NO,NO,,
1978,1978_r_6,6,42,resultados,03-Jun-1978,"1ra Ronda, Grupo 3",Austria,España,2,1,NO,NO,,
1978,1978_r_7,7,43,resultados,03-Jun-1978,"1ra Ronda, Grupo 4",Perú,Escocia,3,1,NO,NO,,
1978,1978_r_8,8,44,resultados,03-Jun-1978,"1ra Ronda, Grupo 3",Suecia,Brasil,1,1,NO,NO,,
1978,1978_r_9,9,45,resultados,06-Jun-1978,"1ra Ronda, Grupo 2",Alemania Occidental,México,6,0,NO,NO,,
1978,1978_r_10,10,46,resultados,06-Jun-1978,"1ra Ronda, Grupo 1",Argentina,Francia,2,1,NO,NO,,
1978,1978_r_11,11,47,resultados,06-Jun-1978,"1ra Ronda, Grupo 2",Polonia,Túnez,1,0,NO,NO,,
1978,1978_r_12,12,48,resultados,06-Jun-1978,"1ra Ronda, Grupo 1",Italia,Hungría,3,1,NO,NO,,
1978,1978_r_13,13,49,resultados,07-Jun-1978,"1ra Ronda, Grupo 4",Paises Bajos,Perú,0,0,NO,NO,,
1978,1978_r_14,14,50,resultados,07-Jun-1978,"1ra Ronda, Grupo 3",Brasil,España,0,0,NO,NO,,
1978,1978_r_15,15,51,resultados,07-Jun-1978,"1ra Ronda, Grupo 4",Escocia,Irán,1,1,NO,NO,,
1978,1978_r_16,16,52,resultados,07-Jun-1978,"1ra Ronda, Grupo 3",Austria,Suecia,1,0,NO,NO,,
1978,1978_r_17,17,53,resultados,10-Jun-1978,"1ra Ronda, Grupo 1",Italia,Argentina,1,0,NO,NO,,
1978,1978_r_18,18,54,resultados,10-Jun-1978,"1ra Ronda, Grupo 2",Alemania Occidental,Túnez,0,0,NO,NO,,
1978,1978_r_19,19,55,resultados,10-Jun-1978,"1ra Ronda, Grupo 1",Francia,Hungría,3,1,NO,NO,,
1978,1978_r_20,20,56,resultados,10-Jun-1978,"1ra Ronda, Grupo 2",Polonia,México,3,1,NO,NO,,
1978,1978_r_21,21,57,resultados,11-Jun-1978,"1ra Ronda, Grupo 4",Perú,Irán,4,1,NO,NO,,
1978,1978_r_22,22,58,resultados,11-Jun-1978,"1ra Ronda, Grupo 3",España,Suecia,1,0,NO,NO,,
1978,1978_r_23,23,59,resultados,11-Jun-1978,"1ra Ronda, Grupo 4",Escocia,Paises Bajos,3,2,NO,NO,,
1978,1978_r_24,24,60,resultados,11-Jun-1978,"1ra Ronda, Grupo 3",Brasil,Austria,1,0,NO,NO,,
1978,1978_r_25,25,61,resultados,14-Jun-1978,"2da Ronda, Grupo A",Paises Bajos,Austria,5,1,NO,NO,,
1978,1978_r_26,26,62,resultados,14-Jun-1978,"2da Ronda, Grupo A",Alemania Occidental,Italia,0,0,NO,NO,,
1978,1978_r_27,27,63,resultados,14-Jun-1978,"2da Ronda, Grupo B",Brasil,Perú,3,0,NO,NO,,
1978,1978_r_28,28,64,resultados,14-Jun-1978,"2da Ronda, Grupo B",Argentina,Polonia,2,0,NO,NO,,
1978,1978_r_29,29,65,resultados,18-Jun-1978,"2da Ronda, Grupo B",Argentina,Brasil,0,0,NO,NO,,
1978,1978_r_30,30,66,resultados,18-Jun-1978,"2da Ronda, Grupo B",Polonia,Perú,1,0,NO,NO,,
1978,1978_r_31,31,67,resultados,18-Jun-1978,"2da Ronda, Grupo A",Alemania Occidental,Paises Bajos,2,2,NO,NO,,
1978,1978_r_32,32,68,resultados,18-Jun-1978,"2da Ronda, Grupo A",Italia,Austria,1,0,NO,NO,,
1978,1978_r_33,33,69,resultados,21-Jun-1978,"2da Ronda, Grupo B",Argentina,Perú,6,0,NO,NO,,
1978,1978_r_34,34,70,resultados,21-Jun-1978,"2da Ronda, Grupo A",Paises Bajos,Italia,2,1,NO,NO,,
1978,1978_r_35,35,71,resultados,21-Jun-1978,"2da Ronda, Grupo B",Brasil,Polonia,3,1,NO,NO,,
1978,1978_r_36,36,72,resultados,21-Jun-1978,"2da Ronda, Grupo A",Austria,Alemania Occidental,3,2,NO,NO,,
1978,1978_r_37,37,73,resultados,24-Jun-1978,3er Puesto,Brasil,Italia,2,1,NO,NO,,
1978,1978_r_38,38,74,resultados,25-Jun-1978,Final,Argentina,Paises Bajos,3,1,SI,NO,,
1978,1978_r_,,75,resultados,24-Jun-1978,,Brasil,Italia,2,1,NO,NO,,
