anio,id_partido_str,num_partido,num_partido_seq,fuente,fecha,etapa,local,visitante,goles_local,goles_visitante,tiempo_extra,penales,penales_local,penales_visitante
2022,2022_r_19,19,67,resultados,25-Nov-2022,"1ra Ronda, Grupo A",Paises Bajos,Ecuador,1,1,NO,NO,,
2022,2022_r_20,20,68,resultados,25-Nov-2022,"1ra Ronda, Grupo B",Inglaterra,Estados Unidos,0,0,NO,NO,,
2022,2022_r_21,21,69,resultados,26-Nov-2022,"1ra Ronda, Grupo D",Túnez,Australia,0,1,NO,NO,,
2022,2022_r_22,22,70,resultados,26-Nov-2022,"1ra Ronda, Grupo C",Polonia,Arabia Saudita,2,0,NO,NO,,
2022,2022_r_23,23,71,resultados,26-Nov-2022,"1ra Ronda, Grupo D",Francia,Dinamarca,2,1,NO,NO,,
2022,2022_r_24,24,72,resultados,26-Nov-2022,"1ra Ronda, Grupo C",Argentina,México,2,0,NO,NO,,
2022,2022_r_25,25,73,resultados,27-Nov-2022,"1ra Ronda, Grupo E",Japón,Costa Rica,0,1,NO,NO,,
2022,2022_r_26,26,74,resultados,27-Nov-2022,"1ra Ronda, Grupo F",Bélgica,Marruecos,0,2,NO,NO,,
2022,2022_r_27,27,75,resultados,27-Nov-2022,"1ra Ronda, Grupo F",Croacia,Canadá,4,1,NO,NO,,
2022,2022_r_28,28,76,resultados,27-Nov-2022,"1ra Ronda, Grupo E",España,Alemania,1,1,NO,NO,,
2022,2022_r_29,29,77,resultados,28-Nov-2022,"1ra Ronda, Grupo G",Camerún,Serbia,3,3,NO,NO,,
2022,2022_r_30,30,78,resultados,28-Nov-2022,"1ra Ronda, Grupo H",Corea del Sur,Ghana,2,3,NO,NO,,
2022,2022_r_31,31,79,resultados,28-Nov-2022,"1ra Ronda, Grupo G",Brasil,Suiza,1,0,NO,NO,,
2022,2022_r_32,32,80,resultados,28-Nov-2022,"1ra Ronda, Grupo H",Portugal,Uruguay,2,0,NO,NO,,
2022,2022_r_33,33,81,resultados,29-Nov-2022,"1ra Ronda, Grupo A",Paises Bajos,Catar,2,0,NO,NO,,
2022,2022_r_34,34,82,resultados,29-Nov-2022,"1ra Ronda, Grupo A",Ecuador,Senegal,1,2,NO,NO,,
2022,2022_r_35,35,83,resultados,29-Nov-2022,"1ra Ronda, Grupo B",Gales,Inglaterra,0,3,NO,NO,,
2022,2022_r_36,36,84,resultados,29-Nov-2022,"1ra Ronda, Grupo B",Irán,Estados Unidos,0,1,NO,NO,,
2022,2022_r_37,37,85,resultados,30-Nov-2022,"1ra Ronda, Grupo D",Australia,Dinamarca,1,0,NO,NO,,
2022,2022_r_38,38,86,resultados,30-Nov-2022,"1ra Ronda, Grupo D",Túnez,Francia,1,0,NO,NO,,
2022,2022_r_39,39,87,resultados,30-Nov-2022,"1ra Ronda, Grupo C",Arabia Saudita,México,1,2,NO,NO,,
2022,2022_r_40,40,88,resultados,30-Nov-2022,"1ra Ronda, Grupo C",Polonia,Argentina,0,2,NO,NO,,
2022,2022_r_41,41,89,resultados,01-Dec-2022,"1ra Ronda, Grupo F",Croacia,Bélgica,0,0,NO,NO,,
2022,2022_r_42,42,90,resultados,01-Dec-2022,"1ra Ronda, Grupo F",Canadá,Marruecos,1,2,NO,NO,,
2022,2022_r_43,43,91,resultados,01-Dec-2022,"1ra Ronda, Grupo E",Japón,España,2,1,NO,NO,,
2022,2022_r_44,44,92,resultados,01-Dec-2022,"1ra Ronda, Grupo E",Costa Rica,Alemania,2,4,NO,NO,,
2022,2022_r_45,45,93,resultados,02-Dec-2022,"1ra Ronda, Grupo H",Ghana,Uruguay,0,2,NO,NO,,
2022,2022_r_46,46,94,resultados,02-Dec-2022,"1ra Ronda, Grupo H",Corea del Sur,Portugal,2,1,NO,NO,,
2022,2022_r_47,47,95,resultados,02-Dec-2022,"1ra Ronda, Grupo G",Serbia,Suiza,2,3,NO,NO,,
2022,2022_r_48,48,96,resultados,02-Dec-2022,"1ra Ronda, Grupo G",Camerún,Brasil,1,0,NO,NO,,
2022,2022_r_49,49,97,resultados,03-Dec-2022,Octavos,Paises Bajos,Estados Unidos,3,1,NO,NO,,
2022,2022_r_50,50,98,resultados,03-Dec-2022,Octavos,Argentina,Australia,2,1,NO,NO,,
2022,2022_r_51,51,99,resultados,04-Dec-2022,Octavos,Inglaterra,Senegal,3,0,NO,NO,,
2022,2022_r_52,52,100,resultados,04-Dec-2022,Octavos,Francia,Polonia,3,1,NO,NO,,
2022,2022_r_53,53,101,resultados,05-Dec-2022,Octavos,Japón,Croacia,1,1,SI,SI,1,3
2022,2022_r_54,54,102,resultados,05-Dec-2022,Octavos,Brasil,Corea del Sur,4,1,NO,NO,,
2022,2022_r_55,55,103,resultados,06-Dec-2022,Octavos,Marruecos,España,0,0,SI,SI,3,0
2022,2022_r_56,56,104,resultados,06-Dec-2022,Octavos,Portugal,Suiza,6,1,NO,NO,,
2022,2022_r_57,57,105,resultados,09-Dec-2022,Cuartos,Paises Bajos,Argentina,2,2,SI,SI,3,4
2022,2022_r_58,58,106,resultados,09-Dec-2022,Cuartos,Croacia,Brasil,1,1,SI,SI,4,2
2022,2022_r_59,59,107,resultados,10-Dec-2022,Cuartos,Inglaterra,Francia,1,2,NO,NO,,
2022,2022_r_60,60,108,resultados,10-Dec-2022,Cuartos,Marruecos,Portugal,1,0,NO,NO,,
2022,2022_r_61,61,109,resultados,13-Dec-2022,Semis,Argentina,Croacia,3,0,NO,NO,,
2022,2022_r_62,62,110,resultados,14-Dec-2022,Semis,Francia,Marruecos,2,0,NO,NO,,
2022,2022_r_63,63,111,resultados,17-Dec-2022,3er Puesto,Croacia,Marruecos,2,1,NO,NO,,
2022,2022_r_64,64,112,resultados,18-Dec-2022,Final,Argentina,Francia,3,3,SI,SI,4,2
