anio,jugador,seleccion,amarillas,rojas
2018,Salif Sané,Senegal,1,0
2018,Xherdan Shaqiri,Suiza,1,0
2018,Gaku Shibasaki,Japón,1,0
2018,Masoud Shojaei,Irán,1,0
2018,Adrien Silva,Portugal,1,0
2018,Pione Sisto,Dinamarca,1,0
2018,Fyodor Smolov,Rusia,1,0
2018,Cédric Soares,Portugal,1,0
2018,Heung-Min Son,Corea del Sur,1,0
2018,John Stones,Inglaterra,1,0
2018,Ivan Strinić,Croacia,1,0
2018,Nicolas Tagliafico,Argentina,1,0
2018,Renato Tapia,Perú,1,0
2018,Luis Tejada,Panamá,1,0
2018,Youri Tielemans,Bélgica,1,0
2018,Corentin Tolisso,Francia,1,0
2018,Trézéguet,Egipto,1,0
2018,William Troost-Ekong,Nigeria,1,0
2018,Domagoj Vida,Croacia,1,0
2018,Kendall Waston,Costa Rica,1,0
2018,Axel Witsel,Bélgica,1,0
2018,Granit Xhaka,Suiza,1,0
2018,Yoshimar Yotún,Perú,1,0
2018,Denis Zakaria,Suiza,1,0
2018,Roman Zobnin,Rusia,1,0
